Transcript stable ID,Schizosaccharomyces pombe gene stable ID,Saccharomyces cerevisiae gene stable ID,Saccharomyces cerevisiae homology type,Schizosaccharomyces pombe homology type
FGRAMPH1_01T07129,SPOM_SPAC31G5.12C,YDR005C,ortholog_one2one,ortholog_one2one
FGRAMPH1_01T07133,SPOM_SPAP27G11.07C,YGR262C,ortholog_one2one,ortholog_one2one
FGRAMPH1_01T07139,SPOM_SPBP8B7.19,YGL207W,ortholog_one2one,ortholog_one2one
FGRAMPH1_01T07157,SPOM_SPBC21D10.12,YDR388W,ortholog_one2one,ortholog_one2one
FGRAMPH1_01T07159,SPOM_SPBC21D10.11C,YCL017C,ortholog_one2one,ortholog_one2one
FGRAMPH1_01T07167,SPOM_SPBC4B4.10C,YPL149W,ortholog_one2one,ortholog_one2one
FGRAMPH1_01T07185,SPOM_SPBC428.19C,YMR093W,ortholog_one2one,ortholog_one2one
FGRAMPH1_01T07207,SPOM_SPAC9G1.13C,YGR002C,ortholog_one2one,ortholog_one2one
FGRAMPH1_01T07225,SPOM_SPCC1827.01C,YIL091C,ortholog_one2one,ortholog_one2one
FGRAMPH1_01T07227,SPOM_SPBC1271.13,YJL063C,ortholog_one2one,ortholog_one2one
FGRAMPH1_01T07233,SPOM_SPAC1805.06C,YGL040C,ortholog_one2one,ortholog_one2one
FGRAMPH1_01T07261,SPOM_SPAC1142.07C,YLR025W,ortholog_one2one,ortholog_one2one
FGRAMPH1_01T07293,SPOM_SPCC1259.12C,YGL227W,ortholog_one2one,ortholog_one2one
FGRAMPH1_01T07307,SPOM_SPAC1952.03,YHL013C,ortholog_one2one,ortholog_one2one
FGRAMPH1_01T07329,SPOM_SPCC777.10C,YLR306W,ortholog_one2one,ortholog_one2one
FGRAMPH1_01T07331,SPOM_SPBC56F2.12,YLR355C,ortholog_one2one,ortholog_one2one
FGRAMPH1_01T07337,SPOM_SPAC821.11,YOR323C,ortholog_one2one,ortholog_one2one
FGRAMPH1_01T07339,SPOM_SPBC660.13C,YAR007C,ortholog_one2one,ortholog_one2one
FGRAMPH1_01T07377,SPOM_SPAC23H4.03C,YML012W,ortholog_one2one,ortholog_one2one
FGRAMPH1_01T07379,SPOM_SPAC2F7.13C,YOL097C,ortholog_one2one,ortholog_one2one
FGRAMPH1_01T07381,SPOM_SPAC12B10.06C,YOL071W,ortholog_one2one,ortholog_one2one
FGRAMPH1_01T07389,SPOM_SPBC337.10C,YKR071C,ortholog_one2one,ortholog_one2one
FGRAMPH1_01T07391,SPOM_SPBC16G5.09,YGL203C,ortholog_one2one,ortholog_one2one
FGRAMPH1_01T07395,SPOM_SPAC1805.09C,YBL013W,ortholog_one2one,ortholog_one2one
FGRAMPH1_01T07459,SPOM_SPBC1347.13C,YOR201C,ortholog_one2one,ortholog_one2one
FGRAMPH1_01T07469,SPOM_SPBC24C6.05,YIL076W,ortholog_one2one,ortholog_one2one
FGRAMPH1_01T07475,SPOM_SPAC19G12.04,YIR032C,ortholog_one2one,ortholog_one2one
FGRAMPH1_01T07495,SPOM_SPCC1322.05C,YNL045W,ortholog_one2one,ortholog_one2one
FGRAMPH1_01T07511,SPOM_SPAP14E8.04,YKR087C,ortholog_one2one,ortholog_one2one
FGRAMPH1_01T07519,SPOM_SPAC15A10.13,YOR112W,ortholog_one2one,ortholog_one2one
FGRAMPH1_01T07523,SPOM_SPBP4H10.15,YJL200C,ortholog_one2one,ortholog_one2one
FGRAMPH1_01T07527,SPOM_SPCC13B11.04C,YDL168W,ortholog_one2one,ortholog_one2one
FGRAMPH1_01T07533,SPOM_SPAC11D3.15,YKL215C,ortholog_one2one,ortholog_one2one
FGRAMPH1_01T07551,SPOM_SPBC4C3.03,YHR025W,ortholog_one2one,ortholog_one2one
FGRAMPH1_01T07567,SPOM_SPAC19D5.05C,YHR148W,ortholog_one2one,ortholog_one2one
FGRAMPH1_01T07587,SPOM_SPBC2G2.13C,YHR144C,ortholog_one2one,ortholog_one2one
FGRAMPH1_01T07591,SPOM_SPCC18B5.03,YJL187C,ortholog_one2one,ortholog_one2one
FGRAMPH1_01T07627,SPOM_SPBC6B1.07,YBR055C,ortholog_one2one,ortholog_one2one
FGRAMPH1_01T07645,SPOM_SPBC12C2.07C,YPR069C,ortholog_one2one,ortholog_one2one
FGRAMPH1_01T07647,SPOM_SPAC26A3.11,YLR351C,ortholog_one2one,ortholog_one2one
FGRAMPH1_01T07659,SPOM_SPBC646.16,YGL011C,ortholog_one2one,ortholog_one2one
FGRAMPH1_01T07673,SPOM_SPBC776.17,YCL031C,ortholog_one2one,ortholog_one2one
FGRAMPH1_01T07679,SPOM_SPAC23H4.06,YPR035W,ortholog_one2one,ortholog_one2one
FGRAMPH1_01T07703,SPOM_SPBC530.01,YOR070C,ortholog_one2one,ortholog_one2one
FGRAMPH1_01T07715,SPOM_SPBC16A3.05C,YER107C,ortholog_one2one,ortholog_one2one
FGRAMPH1_01T07725,SPOM_SPBC31E1.01C,YNL242W,ortholog_one2one,ortholog_one2one
FGRAMPH1_01T07751,SPOM_SPCC737.02C,YDR529C,ortholog_one2one,ortholog_one2one
FGRAMPH1_01T07765,SPOM_SPAC15E1.08,YHR013C,ortholog_one2one,ortholog_one2one
FGRAMPH1_01T07769,SPOM_SPAC343.14C,YLR291C,ortholog_one2one,ortholog_one2one
FGRAMPH1_01T07773,SPOM_SPBC3B8.10C,YHR004C,ortholog_one2one,ortholog_one2one
FGRAMPH1_01T07779,SPOM_SPAC1782.07,YJL166W,ortholog_one2one,ortholog_one2one
FGRAMPH1_01T07781,SPOM_SPAC1782.06C,YGR132C,ortholog_one2one,ortholog_one2one
FGRAMPH1_01T07787,SPOM_SPAP8A3.10,YLR193C,ortholog_one2one,ortholog_one2one
FGRAMPH1_01T07793,SPOM_SPAC1071.12C,YPR073C,ortholog_one2one,ortholog_one2one
FGRAMPH1_01T07813,SPOM_SPBC14C8.03,YBL091C,ortholog_one2one,ortholog_one2one
FGRAMPH1_01T07827,SPOM_SPAC13G6.12C,YNL192W,ortholog_one2one,ortholog_one2one
FGRAMPH1_01T07877,SPOM_SPCC74.01,YDR189W,ortholog_one2one,ortholog_one2one
FGRAMPH1_01T07891,SPOM_SPAC1B3.05,YPR072W,ortholog_one2one,ortholog_one2one
FGRAMPH1_01T07893,SPOM_SPAC8C9.05,YDL219W,ortholog_one2one,ortholog_one2one
FGRAMPH1_01T07911,SPOM_SPAP7G5.02C,YMR217W,ortholog_one2one,ortholog_one2one
FGRAMPH1_01T07919,SPOM_SPCC1827.03C,YBR222C,ortholog_one2one,ortholog_one2one
FGRAMPH1_01T07947,SPOM_SPAC23C11.01,YIL090W,ortholog_one2one,ortholog_one2one
FGRAMPH1_01T07973,SPOM_SPBC1347.12,YHR129C,ortholog_one2one,ortholog_one2one
FGRAMPH1_01T07979,SPOM_SPBC2G5.04C,YML067C,ortholog_one2one,ortholog_one2one
FGRAMPH1_01T07989,SPOM_SPBC19C2.01,YNR011C,ortholog_one2one,ortholog_one2one
FGRAMPH1_01T08043,SPOM_SPCC1235.04C,YDL045C,ortholog_one2one,ortholog_one2one
FGRAMPH1_01T08051,SPOM_SPAC3A12.02,YMR267W,ortholog_one2one,ortholog_one2one
FGRAMPH1_01T08067,SPOM_SPAC24C9.02C,YKL087C,ortholog_one2one,ortholog_one2one
FGRAMPH1_01T08071,SPOM_SPAC24C9.03,YNR043W,ortholog_one2one,ortholog_one2one
FGRAMPH1_01T08209,SPOM_SPAC23C11.04C,YMR156C,ortholog_one2one,ortholog_one2one
FGRAMPH1_01T08269,SPOM_SPCC162.06C,YDR486C,ortholog_one2one,ortholog_one2one
FGRAMPH1_01T08341,SPOM_SPBC21C3.01C,YLL040C,ortholog_one2one,ortholog_one2one
FGRAMPH1_01T08663,SPOM_SPCC1322.13,YOR128C,ortholog_one2one,ortholog_one2one
FGRAMPH1_01T09065,SPOM_SPBPB8B6.03,YDR242W,ortholog_one2one,ortholog_one2one
FGRAMPH1_01T09171,SPOM_SPCC550.12,YLR085C,ortholog_one2one,ortholog_one2one
FGRAMPH1_01T09179,SPOM_SPCC825.02,YDR221W,ortholog_one2one,ortholog_one2one
FGRAMPH1_01T09183,SPOM_SPBC25B2.03,YMR140W,ortholog_one2one,ortholog_one2one
FGRAMPH1_01T09285,SPOM_SPCC61.04C,YGR172C,ortholog_one2one,ortholog_one2one
FGRAMPH1_01T09513,SPOM_SPAC1952.09C,YBL015W,ortholog_one2one,ortholog_one2one
FGRAMPH1_01T09533,SPOM_SPCP31B10.02,YPL107W,ortholog_one2one,ortholog_one2one
FGRAMPH1_01T09597,SPOM_SPBC13G1.13,YPL122C,ortholog_one2one,ortholog_one2one
FGRAMPH1_01T09637,SPOM_SPAC17C9.06,YNL026W,ortholog_one2one,ortholog_one2one
FGRAMPH1_01T09639,SPOM_SPAC10F6.05C,YER100W,ortholog_one2one,ortholog_one2one
FGRAMPH1_01T09673,SPOM_SPBC30D10.08,YJR144W,ortholog_one2one,ortholog_one2one
FGRAMPH1_01T09675,SPOM_SPBC30D10.07C,YDL141W,ortholog_one2one,ortholog_one2one
FGRAMPH1_01T09683,SPOM_SPBC713.10,YJL104W,ortholog_one2one,ortholog_one2one
FGRAMPH1_01T09735,SPOM_SPAC13G6.06C,YMR189W,ortholog_one2one,ortholog_one2one
FGRAMPH1_01T09825,SPOM_SPBC21C3.03,YPL109C,ortholog_one2one,ortholog_one2one
FGRAMPH1_01T09829,SPOM_SPBC26H8.12,YAL039C,ortholog_one2one,ortholog_one2one
FGRAMPH1_01T09863,SPOM_SPBC4B4.06,YJR102C,ortholog_one2one,ortholog_one2one
FGRAMPH1_01T09919,SPOM_SPAC57A7.04C,YER165W,ortholog_one2one,ortholog_one2one
FGRAMPH1_01T09921,SPOM_SPAC167.07C,YGL141W,ortholog_one2one,ortholog_one2one
FGRAMPH1_01T09927,SPOM_SPAC20G8.04C,YOR356W,ortholog_one2one,ortholog_one2one
FGRAMPH1_01T09929,SPOM_SPAC4G9.09C,YER069W,ortholog_one2one,ortholog_one2one
FGRAMPH1_01T09937,SPOM_SPCC569.08C,YDR408C,ortholog_one2one,ortholog_one2one
FGRAMPH1_01T09945,SPOM_SPAC8F11.09C,YLR285W,ortholog_one2one,ortholog_one2one
FGRAMPH1_01T09965,SPOM_SPCC330.09,YGR145W,ortholog_one2one,ortholog_one2one
FGRAMPH1_01T09977,SPOM_SPBC582.07C,YPR108W,ortholog_one2one,ortholog_one2one
FGRAMPH1_01T09979,SPOM_SPCC330.10,YBR236C,ortholog_one2one,ortholog_one2one
FGRAMPH1_01T09981,SPOM_SPCC320.04C,YAL048C,ortholog_one2one,ortholog_one2one
FGRAMPH1_01T09995,SPOM_SPBC23E6.06C,YDR487C,ortholog_one2one,ortholog_one2one
FGRAMPH1_01T09997,SPOM_SPCC162.05,YOL096C,ortholog_one2one,ortholog_one2one
FGRAMPH1_01T10005,SPOM_SPCC584.14,YCR054C,ortholog_one2one,ortholog_one2one
FGRAMPH1_01T10007,SPOM_SPAC16C9.02C,YLR017W,ortholog_one2one,ortholog_one2one
FGRAMPH1_01T10025,SPOM_SPCC584.01C,YFR030W,ortholog_one2one,ortholog_one2one
FGRAMPH1_01T10051,SPOM_SPAC20G8.06,YCR093W,ortholog_one2one,ortholog_one2one
FGRAMPH1_01T10061,SPOM_SPAC15F9.03C,YER009W,ortholog_one2one,ortholog_one2one
FGRAMPH1_01T10067,SPOM_SPBC2G5.03,YGL211W,ortholog_one2one,ortholog_one2one
FGRAMPH1_01T10093,SPOM_SPAC4F10.07C,YPR185W,ortholog_one2one,ortholog_one2one
FGRAMPH1_01T10095,SPOM_SPBC1734.08,YHL002W,ortholog_one2one,ortholog_one2one
FGRAMPH1_01T10107,SPOM_SPCC1827.06C,YDR158W,ortholog_one2one,ortholog_one2one
FGRAMPH1_01T10155,SPOM_SPBC25B2.04C,YMR097C,ortholog_one2one,ortholog_one2one
FGRAMPH1_01T10163,SPOM_SPAC458.05,YLR240W,ortholog_one2one,ortholog_one2one
FGRAMPH1_01T10165,SPOM_SPAC26F1.04C,YBR026C,ortholog_one2one,ortholog_one2one
FGRAMPH1_01T10173,SPOM_SPBC20F10.04C,YDL105W,ortholog_one2one,ortholog_one2one
FGRAMPH1_01T10181,SPOM_SPAC13G7.06,YPR167C,ortholog_one2one,ortholog_one2one
FGRAMPH1_01T10185,SPOM_SPBC3H7.07C,YGR208W,ortholog_one2one,ortholog_one2one
FGRAMPH1_01T10187,SPOM_SPBC3H7.09,YLR246W,ortholog_one2one,ortholog_one2one
FGRAMPH1_01T10189,SPOM_SPAC3C7.08C,YPL226W,ortholog_one2one,ortholog_one2one
FGRAMPH1_01T10213,SPOM_SPAC13G6.01C,YOR191W,ortholog_one2one,ortholog_one2one
FGRAMPH1_01T10221,SPOM_SPBC18H10.08C,YDR069C,ortholog_one2one,ortholog_one2one
FGRAMPH1_01T10243,SPOM_SPAC22A12.05,YDR045C,ortholog_one2one,ortholog_one2one
FGRAMPH1_01T10245,SPOM_SPCP31B10.03C,YGL127C,ortholog_one2one,ortholog_one2one
FGRAMPH1_01T10251,SPOM_SPCC550.04C,YPL076W,ortholog_one2one,ortholog_one2one
FGRAMPH1_01T10257,SPOM_SPAC11E3.04C,YDR092W,ortholog_one2one,ortholog_one2one
FGRAMPH1_01T10261,SPOM_SPBC29A10.13,YKL016C,ortholog_one2one,ortholog_one2one
FGRAMPH1_01T10297,SPOM_SPBC460.03,YBR293W,ortholog_one2one,ortholog_one2one
FGRAMPH1_01T10301,SPOM_SPBC15C4.03,YOR370C,ortholog_one2one,ortholog_one2one
FGRAMPH1_01T10303,SPOM_SPBC17D1.03C,YCR035C,ortholog_one2one,ortholog_one2one
FGRAMPH1_01T10335,SPOM_SPAC11E3.07,YOR332W,ortholog_one2one,ortholog_one2one
FGRAMPH1_01T10341,SPOM_SPBC21C3.15C,YHR039C,ortholog_one2one,ortholog_one2one
FGRAMPH1_01T10359,SPOM_SPCC584.04,YDR172W,ortholog_one2one,ortholog_one2one
FGRAMPH1_01T10367,SPOM_SPBC2G5.02C,YGL019W,ortholog_one2one,ortholog_one2one
FGRAMPH1_01T10385,SPOM_SPBC337.16,YJR073C,ortholog_one2one,ortholog_one2one
FGRAMPH1_01T10387,SPOM_SPBC17A3.04C,YGR264C,ortholog_one2one,ortholog_one2one
FGRAMPH1_01T10389,SPOM_SPBC31F10.07,YCL034W,ortholog_one2one,ortholog_one2one
FGRAMPH1_01T10407,SPOM_SPAC12B10.07,YKL007W,ortholog_one2one,ortholog_one2one
FGRAMPH1_01T10465,SPOM_SPAC25B8.16,YNL221C,ortholog_one2one,ortholog_one2one
FGRAMPH1_01T10469,SPOM_SPAC57A7.12,YHR064C,ortholog_one2one,ortholog_one2one
FGRAMPH1_01T10471,SPOM_SPAC22A12.12C,YOL142W,ortholog_one2one,ortholog_one2one
FGRAMPH1_01T10489,SPOM_SPAC6G9.12,YLR330W,ortholog_one2one,ortholog_one2one
FGRAMPH1_01T10493,SPOM_SPBC25H2.07,YMR260C,ortholog_one2one,ortholog_one2one
FGRAMPH1_01T10499,SPOM_SPCC970.01,YPL022W,ortholog_one2one,ortholog_one2one
FGRAMPH1_01T10523,SPOM_SPAC27F1.03C,YJR099W,ortholog_one2one,ortholog_one2one
FGRAMPH1_01T10535,SPOM_SPAC24B11.10C,YDL203C,ortholog_one2one,ortholog_one2one
FGRAMPH1_01T10577,SPOM_SPAC5D6.04,YBR287W,ortholog_one2one,ortholog_one2one
FGRAMPH1_01T10583,SPOM_SPAC4F10.05C,YLR239C,ortholog_one2one,ortholog_one2one
FGRAMPH1_01T10585,SPOM_SPAPB1A10.12C,YML086C,ortholog_one2one,ortholog_one2one
FGRAMPH1_01T10609,SPOM_SPAC14C4.02C,YOL034W,ortholog_one2one,ortholog_one2one
FGRAMPH1_01T10639,SPOM_SPCC18.18C,YPL262W,ortholog_one2one,ortholog_one2one
FGRAMPH1_01T10657,SPOM_SPAC821.10C,YJR104C,ortholog_one2one,ortholog_one2one
FGRAMPH1_01T10683,SPOM_SPBC3H7.15,YPL204W,ortholog_one2one,ortholog_one2one
FGRAMPH1_01T10705,SPOM_SPCC132.01C,YPL009C,ortholog_one2one,ortholog_one2one
FGRAMPH1_01T10723,SPOM_SPBC409.15,YLR435W,ortholog_one2one,ortholog_one2one
FGRAMPH1_01T10751,SPOM_SPCC1795.02C,YDL128W,ortholog_one2one,ortholog_one2one
FGRAMPH1_01T10753,SPOM_SPAC57A7.06,YML093W,ortholog_one2one,ortholog_one2one
FGRAMPH1_01T10755,SPOM_SPAC22E12.10C,YER141W,ortholog_one2one,ortholog_one2one
FGRAMPH1_01T10757,SPOM_SPBC17G9.03C,YDR037W,ortholog_one2one,ortholog_one2one
FGRAMPH1_01T10775,SPOM_SPAC16E8.13,YHL010C,ortholog_one2one,ortholog_one2one
FGRAMPH1_01T10777,SPOM_SPBC337.08C,YLL039C,ortholog_one2one,ortholog_one2one
FGRAMPH1_01T10785,SPOM_SPAC17G6.04C,YDL090C,ortholog_one2one,ortholog_one2one
FGRAMPH1_01T10789,SPOM_SPCC1906.01,YDL055C,ortholog_one2one,ortholog_one2one
FGRAMPH1_01T10799,SPOM_SPAC25B8.17,YKL100C,ortholog_one2one,ortholog_one2one
FGRAMPH1_01T10811,SPOM_SPBC25H2.06C,YNL263C,ortholog_one2one,ortholog_one2one
FGRAMPH1_01T10859,SPOM_SPCC4B3.18,YIL083C,ortholog_one2one,ortholog_one2one
FGRAMPH1_01T10967,SPOM_SPAC57A7.10C,YNL287W,ortholog_one2one,ortholog_one2one
FGRAMPH1_01T10969,SPOM_SPAC9.12C,YJL180C,ortholog_one2one,ortholog_one2one
FGRAMPH1_01T10979,SPOM_SPCC1827.04,YDR049W,ortholog_one2one,ortholog_one2one
FGRAMPH1_01T10987,SPOM_SPBC23G7.07C,YLR003C,ortholog_one2one,ortholog_one2one
FGRAMPH1_01T11017,SPOM_SPBC1215.01,YGR112W,ortholog_one2one,ortholog_one2one
FGRAMPH1_01T11023,SPOM_SPCC1223.04C,YDR198C,ortholog_one2one,ortholog_one2one
FGRAMPH1_01T11027,SPOM_SPAC6C3.02C,YMR002W,ortholog_one2one,ortholog_one2one
FGRAMPH1_01T11029,SPOM_SPBC1773.10C,YHR019C,ortholog_one2one,ortholog_one2one
FGRAMPH1_01T11037,SPOM_SPAC1687.12C,YDR204W,ortholog_one2one,ortholog_one2one
FGRAMPH1_01T11069,SPOM_SPCC663.10,YPL030W,ortholog_one2one,ortholog_one2one
FGRAMPH1_01T11071,SPOM_SPBC23G7.05,YNL244C,ortholog_one2one,ortholog_one2one
FGRAMPH1_01T11091,SPOM_SPAC959.09C,YOR249C,ortholog_one2one,ortholog_one2one
FGRAMPH1_01T11093,SPOM_SPCC1739.09C,YGL191W,ortholog_one2one,ortholog_one2one
FGRAMPH1_01T11095,SPOM_SPBC3D6.10,YBL019W,ortholog_one2one,ortholog_one2one
FGRAMPH1_01T11109,SPOM_SPAC688.11,YNL243W,ortholog_one2one,ortholog_one2one
FGRAMPH1_01T11117,SPOM_SPAC688.10,YPL167C,ortholog_one2one,ortholog_one2one
FGRAMPH1_01T11121,SPOM_SPBC3B9.06C,YNR007C,ortholog_one2one,ortholog_one2one
FGRAMPH1_01T11123,SPOM_SPBC13E7.02,YLR323C,ortholog_one2one,ortholog_one2one
FGRAMPH1_01T11137,SPOM_SPBC23G7.06C,YPR091C,ortholog_one2one,ortholog_one2one
FGRAMPH1_01T11155,SPOM_SPCC550.11,YJR132W,ortholog_one2one,ortholog_one2one
FGRAMPH1_01T11167,SPOM_SPBC16A3.11,YDR419W,ortholog_one2one,ortholog_one2one
FGRAMPH1_01T11181,SPOM_SPAC6G9.07C,YKL013C,ortholog_one2one,ortholog_one2one
FGRAMPH1_01T11211,SPOM_SPCC285.11,YDL091C,ortholog_one2one,ortholog_one2one
FGRAMPH1_01T11217,SPOM_SPCC285.12,YNL147W,ortholog_one2one,ortholog_one2one
FGRAMPH1_01T11221,SPOM_SPAC688.09,YBR192W,ortholog_one2one,ortholog_one2one
FGRAMPH1_01T11225,SPOM_SPAC22A12.09C,YJL203W,ortholog_one2one,ortholog_one2one
FGRAMPH1_01T11231,SPOM_SPAC23C4.10,YNL272C,ortholog_one2one,ortholog_one2one
FGRAMPH1_01T11239,SPOM_SPBC8D2.14C,YLR026C,ortholog_one2one,ortholog_one2one
FGRAMPH1_01T11299,SPOM_SPCC550.03C,YLR398C,ortholog_one2one,ortholog_one2one
FGRAMPH1_01T11301,SPOM_SPBC30D10.13C,YBR221C,ortholog_one2one,ortholog_one2one
FGRAMPH1_01T11309,SPOM_SPBC1778.01C,YGR285C,ortholog_one2one,ortholog_one2one
FGRAMPH1_01T11331,SPOM_SPBC530.14C,YMR216C,ortholog_one2one,ortholog_one2one
FGRAMPH1_01T11345,SPOM_SPBC14C8.17C,YLR055C,ortholog_one2one,ortholog_one2one
FGRAMPH1_01T11369,SPOM_SPBC887.04C,YKL213C,ortholog_one2one,ortholog_one2one
FGRAMPH1_01T11389,SPOM_SPAC105.01C,YJL094C,ortholog_one2one,ortholog_one2one
FGRAMPH1_01T11967,SPOM_SPAC2E1P3.02C,YNL142W,ortholog_one2one,ortholog_one2one
FGRAMPH1_01T12089,SPOM_SPBC23G7.13C,YHL016C,ortholog_one2one,ortholog_one2one
FGRAMPH1_01T12419,SPOM_SPAC977.17,YLL043W,ortholog_one2one,ortholog_one2one
FGRAMPH1_01T12421,SPOM_SPCC1223.03C,YIL155C,ortholog_one2one,ortholog_one2one
FGRAMPH1_01T12663,SPOM_SPBC13A2.04C,YKR093W,ortholog_one2one,ortholog_one2one
FGRAMPH1_01T13323,SPOM_SPCC4B3.06C,YLR011W,ortholog_one2one,ortholog_one2one
FGRAMPH1_01T13849,SPOM_SPAP14E8.05C,YJR085C,ortholog_one2one,ortholog_one2one
FGRAMPH1_01T14205,SPOM_SPBC14F5.04C,YCR012W,ortholog_one2one,ortholog_one2one
FGRAMPH1_01T14223,SPOM_SPBC1685.03,YIR022W,ortholog_one2one,ortholog_one2one
FGRAMPH1_01T14235,SPOM_SPBC13E7.10C,YGR246C,ortholog_one2one,ortholog_one2one
FGRAMPH1_01T14289,SPOM_SPAC823.08C,YHR065C,ortholog_one2one,ortholog_one2one
FGRAMPH1_01T14311,SPOM_SPBC119.15,YJR072C,ortholog_one2one,ortholog_one2one
FGRAMPH1_01T14313,SPOM_SPBC9B6.07,YDR087C,ortholog_one2one,ortholog_one2one
FGRAMPH1_01T14327,SPOM_SPAC31G5.16C,YPR183W,ortholog_one2one,ortholog_one2one
FGRAMPH1_01T14389,SPOM_SPAC16.01,YNL090W,ortholog_one2one,ortholog_one2one
FGRAMPH1_01T14401,SPOM_SPBC31F10.12,YER007C-A,ortholog_one2one,ortholog_one2one
FGRAMPH1_01T14479,SPOM_SPAPB2B4.01C,YMR281W,ortholog_one2one,ortholog_one2one
FGRAMPH1_01T14493,SPOM_SPAC21E11.08,YDR062W,ortholog_one2one,ortholog_one2one
FGRAMPH1_01T14499,SPOM_SPBC32H8.07,YOR212W,ortholog_one2one,ortholog_one2one
FGRAMPH1_01T14505,SPOM_SPBC1773.07C,YDR002W,ortholog_one2one,ortholog_one2one
FGRAMPH1_01T14517,SPOM_SPCC4F11.02,YDL006W,ortholog_one2one,ortholog_one2one
FGRAMPH1_01T14519,SPOM_SPAC4F8.01,YKL002W,ortholog_one2one,ortholog_one2one
FGRAMPH1_01T14521,SPOM_SPBC1706.03,YBR179C,ortholog_one2one,ortholog_one2one
FGRAMPH1_01T14525,SPOM_SPAC17H9.16,YNL131W,ortholog_one2one,ortholog_one2one
FGRAMPH1_01T14529,SPOM_SPCC132.04C,YDL215C,ortholog_one2one,ortholog_one2one
FGRAMPH1_01T14539,SPOM_SPBC651.05C,YPL002C,ortholog_one2one,ortholog_one2one
FGRAMPH1_01T14543,SPOM_SPAPB1A10.11C,YOL033W,ortholog_one2one,ortholog_one2one
FGRAMPH1_01T14549,SPOM_SPBC16G5.04,YOR150W,ortholog_one2one,ortholog_one2one
FGRAMPH1_01T14553,SPOM_SPBC12C2.02C,YER093C,ortholog_one2one,ortholog_one2one
FGRAMPH1_01T14563,SPOM_SPBP8B7.16C,YNL112W,ortholog_one2one,ortholog_one2one
FGRAMPH1_01T14583,SPOM_SPCC1494.04C,YBR166C,ortholog_one2one,ortholog_one2one
FGRAMPH1_01T14613,SPOM_SPBC14F5.13C,YDR481C,ortholog_one2one,ortholog_one2one
FGRAMPH1_01T14619,SPOM_SPCC1183.05C,YOR005C,ortholog_one2one,ortholog_one2one
FGRAMPH1_01T14655,SPOM_SPCC794.07,YNL071W,ortholog_one2one,ortholog_one2one
FGRAMPH1_01T14683,SPOM_SPAC19B12.01,YNL313C,ortholog_one2one,ortholog_one2one
FGRAMPH1_01T14687,SPOM_SPBC1703.01C,YBR257W,ortholog_one2one,ortholog_one2one
FGRAMPH1_01T14691,SPOM_SPAC5H10.08C,YIL145C,ortholog_one2one,ortholog_one2one
FGRAMPH1_01T14719,SPOM_SPAC29A4.15,YDR023W,ortholog_one2one,ortholog_one2one
FGRAMPH1_01T14769,SPOM_SPAC17G6.08,YDR323C,ortholog_one2one,ortholog_one2one
FGRAMPH1_01T14811,SPOM_SPBC13A2.03,YBR029C,ortholog_one2one,ortholog_one2one
FGRAMPH1_01T14823,SPOM_SPCC320.05,YPR003C,ortholog_one2one,ortholog_one2one
FGRAMPH1_01T14847,SPOM_SPBC1604.09C,YOL080C,ortholog_one2one,ortholog_one2one
FGRAMPH1_01T14857,SPOM_SPBC1734.06,YCR066W,ortholog_one2one,ortholog_one2one
FGRAMPH1_01T14863,SPOM_SPAC4A8.14,YKL181W,ortholog_one2one,ortholog_one2one
FGRAMPH1_01T14873,SPOM_SPCC1620.10,YGL174W,ortholog_one2one,ortholog_one2one
FGRAMPH1_01T14889,SPOM_SPCC11E10.05C,YER005W,ortholog_one2one,ortholog_one2one
FGRAMPH1_01T14891,SPOM_SPBC21H7.06C,YOL032W,ortholog_one2one,ortholog_one2one
FGRAMPH1_01T14895,SPOM_SPBC14C8.12,YOR224C,ortholog_one2one,ortholog_one2one
FGRAMPH1_01T14897,SPOM_SPCC11E10.06C,YPL101W,ortholog_one2one,ortholog_one2one
FGRAMPH1_01T14899,SPOM_SPBC19C7.07C,YAR008W,ortholog_one2one,ortholog_one2one
FGRAMPH1_01T14903,SPOM_SPBC211.08C,YGR158C,ortholog_one2one,ortholog_one2one
FGRAMPH1_01T14905,SPOM_SPBC1734.04,YEL036C,ortholog_one2one,ortholog_one2one
FGRAMPH1_01T14909,SPOM_SPAC1093.03,YNL325C,ortholog_one2one,ortholog_one2one
FGRAMPH1_01T14919,SPOM_SPBC211.02C,YDR416W,ortholog_one2one,ortholog_one2one
FGRAMPH1_01T14921,SPOM_SPCC965.03,YEL051W,ortholog_one2one,ortholog_one2one
FGRAMPH1_01T14925,SPOM_SPAC1834.02,YDR127W,ortholog_one2one,ortholog_one2one
FGRAMPH1_01T14933,SPOM_SPBC4C3.05C,YOR341W,ortholog_one2one,ortholog_one2one
FGRAMPH1_01T14935,SPOM_SPAC29E6.02,YDR473C,ortholog_one2one,ortholog_one2one
FGRAMPH1_01T14945,SPOM_SPAC1D4.12,YER171W,ortholog_one2one,ortholog_one2one
FGRAMPH1_01T14949,SPOM_SPAC823.16C,YFR021W,ortholog_one2one,ortholog_one2one
FGRAMPH1_01T14951,SPOM_SPBC19C7.08C,YOL141W,ortholog_one2one,ortholog_one2one
FGRAMPH1_01T14955,SPOM_SPBC19G7.09,YPL020C,ortholog_one2one,ortholog_one2one
FGRAMPH1_01T14973,SPOM_SPAC16E8.11C,YDR311W,ortholog_one2one,ortholog_one2one
