Gene stable ID	Saccharomyces cerevisiae gene stable ID	Schizosaccharomyces pombe gene stable ID	Saccharomyces cerevisiae homology type	Schizosaccharomyces pombe homology type
NCU00504				
NCU00503				
NCU00502	YPL078C	SPBC1604.07	ortholog_one2one	ortholog_one2one
NCU00501	YPR144C	SPBC1604.06c	ortholog_one2one	ortholog_one2one
NCU00500				
NCU16459				
NCU00499				
NCU16460				
NCU03054		SPAC1B3.10c		ortholog_many2many
NCU03053				
NCU03052				
NCU03051	YLR129W	SPBC3D6.12	ortholog_one2one	ortholog_one2one
NCU03050	YNR035C	SPAC6F6.10c	ortholog_one2one	ortholog_one2one
NCU03049				
NCU03048				
NCU03047	YGR005C	SPBC1198.13c	ortholog_one2one	ortholog_one2one
NCU11240				
NCU16461				
NCU11241				
NCU03045	YLR084C	SPAC6F6.06c	ortholog_one2one	ortholog_one2one
NCU15056				
NCU03044				
NCU10772				
NCU03043		SPAC25B8.19c		ortholog_one2one
NCU03042	YMR288W	SPAC27F1.09c	ortholog_one2one	ortholog_one2one
NCU03041				
NCU03040	YML060W		ortholog_one2one	
NCU03039	YGR250C	SPBC146.07	ortholog_many2many	ortholog_one2one
NCU03038	YDR064W	SPAC6F6.07c	ortholog_one2one	ortholog_one2one
NCU03037				
NCU03036		SPBC146.06c		ortholog_one2one
NCU16463				
NCU03035				
NCU03034				
NCU03033	YGL237C	SPBC725.11c	ortholog_one2one	ortholog_one2one
NCU03032				
NCU03031	YOR297C	SPBP23A10.16	ortholog_one2one	ortholog_one2one
NCU03030	YPL097W	SPCC576.06c	ortholog_one2one	ortholog_one2one
NCU03029	YEL062W	SPAC23H3.03c	ortholog_one2one	ortholog_one2one
NCU03028	YMR276W	SPAC26A3.16	ortholog_one2one	ortholog_one2one
NCU14042				
NCU03026				
NCU03024	YJL029C	SPAC3A12.15	ortholog_one2one	ortholog_one2one
NCU14043				
NCU03023				
NCU14044				
NCU03022				
NCU03021	YGL045W		ortholog_one2one	
NCU03020		SPBC1861.05		ortholog_one2one
NCU03019				
NCU03018	YJL069C	SPBC29A3.06	ortholog_one2one	ortholog_one2one
NCU03017				
NCU15057				
NCU03016				
NCU03015				
NCU03014				
NCU03013				
NCU03011				
NCU15058				
NCU03010	YBR115C	SPAP7G5.04c	ortholog_one2one	ortholog_one2one
NCU03009	YGR285C	SPBC1778.01c	ortholog_one2one	ortholog_one2one
NCU03008				
NCU03007		SPCC550.02c		ortholog_one2one
NCU03006	YML008C	SPBC16E9.05	ortholog_one2one	ortholog_one2one
NCU03004	YBR221C	SPBC30D10.13c	ortholog_one2one	ortholog_one2one
NCU03003				
NCU03001		SPBC557.03c		ortholog_one2many
NCU03000				
NCU02998	YFR047C		ortholog_one2one	
NCU02997				
NCU02996	YDR452W	SPBC713.07c	ortholog_one2one	ortholog_one2one
NCU02995				
NCU02994				
NCU14045				
NCU02991				
NCU02990				
NCU02989				
NCU02988				
NCU02984	YJR014W	SPBC16C6.05	ortholog_one2one	ortholog_one2one
NCU02983				
NCU02982	YHR200W	SPAC637.10c	ortholog_one2one	ortholog_one2one
NCU11085	YDR246W	SPBC3B9.12	ortholog_one2one	ortholog_one2one
NCU02980	YEL004W	SPBC1734.09	ortholog_one2one	ortholog_one2one
NCU02979	YML035C	SPBC106.04	ortholog_one2one	ortholog_one2one
NCU02978	YBL007C	SPAC16E8.01	ortholog_one2one	ortholog_one2one
NCU02977	YPR114W		ortholog_one2many	
NCU02977	YJR116W		ortholog_one2many	
NCU02976				
NCU02975				
NCU02974	YML071C	SPBC11B10.03	ortholog_one2one	ortholog_one2one
NCU02973	YDL119C	SPAC823.10c	ortholog_one2one	ortholog_one2one
NCU02972				
NCU02970				
NCU02969	YPL087W		ortholog_one2many	
NCU02969	YBR183W		ortholog_one2many	
NCU02968				
NCU02967	YGR232W	SPAC6C3.08	ortholog_one2one	ortholog_one2one
NCU02966	YPL151C	SPBP22H7.07	ortholog_one2one	ortholog_one2one
NCU02965	YML065W	SPBC29A10.15	ortholog_one2many	ortholog_one2one
NCU02965	YLR442C	SPBC29A10.15	ortholog_one2many	ortholog_one2one
NCU02964				
NCU02963	YML094W	SPBC215.02	ortholog_one2one	ortholog_one2one
NCU02962	YHR207C	SPCC297.04c	ortholog_many2many	ortholog_many2many
NCU02961		SPAC637.09		ortholog_one2one
NCU02960	YMR018W	SPBC725.07	ortholog_one2many	ortholog_one2one
NCU02960	YDR244W	SPBC725.07	ortholog_one2many	ortholog_one2one
NCU16466	YPL043W	SPBC1289.12	ortholog_one2one	ortholog_one2one
NCU02959				
NCU15059				
NCU02957				
NCU02956				
NCU02955	YLR069C	SPBC1306.01c	ortholog_one2one	ortholog_one2one
NCU02954	YIL094C	SPAC31G5.04	ortholog_one2one	ortholog_one2one
NCU02953				
NCU02952				
NCU02951	YMR158W	SPCC736.10c	ortholog_one2one	ortholog_one2one
NCU02950				
NCU02949				
NCU02948	YDR032C	SPAC3C7.14c	ortholog_one2many	ortholog_one2one
NCU02948	YBR052C	SPAC3C7.14c	ortholog_one2many	ortholog_one2one
NCU02948	YCR004C	SPAC3C7.14c	ortholog_one2many	ortholog_one2one
NCU02947				
NCU02946				
NCU02945				
NCU02944				
NCU02943	YPL063W	SPBC17A3.01c	ortholog_one2one	ortholog_one2one
NCU02942				
NCU02941				
NCU02940	YIL039W	SPAC23A1.02c	ortholog_one2one	ortholog_one2one
NCU02939				
NCU02938				
NCU02937				
NCU02936	YLR142W	SPCC70.03c	ortholog_one2one	ortholog_one2one
NCU02935	YML036W	SPCC24B10.12	ortholog_one2one	ortholog_one2one
NCU02934				
NCU02932				
NCU02931				
NCU02930	YPR127W	SPCC1281.04	ortholog_one2many	ortholog_many2many
NCU02930	YPR127W	SPAC9E9.11	ortholog_one2many	ortholog_many2many
NCU02930	YPR127W	SPAC3A11.11c	ortholog_one2many	ortholog_many2many
NCU02929				
NCU02928				
NCU02927				
NCU16468				
NCU02926				
NCU15060				
NCU15061				
NCU02925				
NCU02924				
NCU02923				
NCU02922	YIL124W	SPAC23D3.11	ortholog_one2one	ortholog_one2one
NCU02921				
NCU02920				
NCU02919				
NCU02918				
NCU02917				
NCU02916				
NCU02915				
NCU02914				
NCU15062				
NCU02913				
NCU16472				
NCU16473				
NCU02910				
NCU16474				
NCU02909				
NCU02908				
NCU02906	YKL029C	SPCC794.12c	ortholog_one2one	ortholog_one2many
NCU02906	YKL029C	SPAC750.08c	ortholog_one2one	ortholog_one2many
NCU02905	YER117W	SPAC3G9.03	ortholog_one2many	ortholog_one2many
NCU02905	YBL087C	SPAC3G9.03	ortholog_one2many	ortholog_one2many
NCU02905	YER117W	SPCC1322.11	ortholog_one2many	ortholog_one2many
NCU02905	YBL087C	SPCC1322.11	ortholog_one2many	ortholog_one2many
NCU02904				
NCU02903				
NCU02902				
NCU02901				
NCU02900				
NCU02899				
NCU02898				
NCU02897				
NCU15063				
NCU02896				
NCU02895				
NCU15064				
NCU02894				
NCU14046				
NCU02890				
NCU16477				
NCU02889				
NCU02888				
NCU02887		SPCC965.06		ortholog_one2one
NCU02886				
NCU02885				
NCU02884				
NCU15065				
NCU15066				
NCU02883				
NCU02882				
NCU15067				
NCU02880				
NCU02879				
NCU15068				
NCU02878				
NCU02877				
NCU02876				
NCU02875				
NCU02873				
NCU02872				
NCU02870				
NCU02869				
NCU02868				
NCU02867				
NCU02866				
NCU02865				
NCU02864				
NCU16482				
NCU16483				
NCU02862				
NCU02861				
NCU02860				
NCU15069				
NCU02858				
NCU02857				
NCU15070				
NCU02856				
NCU02855				
NCU15607				
NCU02854				
NCU02853				
NCU02852				
NCU02850				
NCU02849				
NCU02847				
NCU02846		SPBC18H10.19		ortholog_one2one
NCU10529				
NCU02843				
NCU02842				
NCU15071				
NCU02840	YKL145W	SPBC16C6.07c	ortholog_one2one	ortholog_one2one
NCU02839	YDL143W	SPBC106.06	ortholog_one2one	ortholog_one2one
NCU02838				
NCU02837		SPBC29A3.07c		ortholog_one2one
NCU02834	YPL162C		ortholog_one2one	
NCU02833		SPAC11E3.02c		ortholog_one2one
NCU02830	YDR524C		ortholog_one2one	
NCU02829	YFL045C	SPAC1556.07	ortholog_one2one	ortholog_one2one
NCU02828	YBL097W	SPCC306.03c	ortholog_one2one	ortholog_one2one
NCU02826	YJR106W	SPAC3A12.06c	ortholog_one2many	ortholog_one2one
NCU02826	YDL206W	SPAC3A12.06c	ortholog_one2many	ortholog_one2one
NCU16488				
NCU02819	YKL032C		ortholog_many2many	
NCU02819	YDL002C		ortholog_many2many	
NCU02819	YMR072W		ortholog_many2many	
NCU14047				
NCU02818				
NCU02817				
NCU02815				
NCU02814	YDL101C		ortholog_one2one	
NCU02813		SPAC1751.03		ortholog_one2one
NCU02812	YKL024C	SPCC1795.05c	ortholog_one2one	ortholog_one2one
NCU02811				
NCU02810	YER025W	SPBC17G9.09	ortholog_one2one	ortholog_one2one
NCU02809				
NCU02808				
NCU02807				
NCU02806	YER177W	SPAC8E11.02c	ortholog_many2many	ortholog_one2many
NCU02806	YDR099W	SPAC8E11.02c	ortholog_many2many	ortholog_one2many
NCU02806	YER177W	SPAC17A2.13c	ortholog_many2many	ortholog_one2many
NCU02806	YDR099W	SPAC17A2.13c	ortholog_many2many	ortholog_one2many
NCU02805				
NCU02804				
NCU02803	YDR243C	SPCC63.11	ortholog_one2one	ortholog_one2one
NCU02802	YOR130C		ortholog_one2one	
NCU02801		SPBC725.10		ortholog_one2one
NCU02800				
NCU02799				
NCU02798				
NCU16489				
NCU02797	YKL035W	SPCC1322.04	ortholog_one2one	ortholog_one2one
NCU02796				
NCU02795	YGL194C	SPAC3G9.07c	ortholog_one2one	ortholog_one2one
NCU16490				
NCU10987	YMR221C		ortholog_one2one	
NCU02794				
NCU02793				
NCU10282		SPBC29A3.17		ortholog_one2one
NCU02791				
NCU02790				
NCU02789		SPAC6F6.17		ortholog_one2one
NCU02788		SPBC3E7.04c		ortholog_one2one
NCU02787				
NCU02786	YMR099C		ortholog_one2one	
NCU02785				
NCU02784				
NCU10239				
NCU02783	YKR039W		ortholog_one2many	
NCU02782				
NCU02781	YBR234C	SPBC14C8.06	ortholog_one2one	ortholog_one2one
NCU02780	YIR009W	SPBC8D2.09c	ortholog_one2one	ortholog_one2one
NCU02779				
NCU02778	YJR131W	SPAC2E1P5.01c	ortholog_one2one	ortholog_one2one
NCU02777				
NCU02776	YJL194W	SPBC14C8.07c	ortholog_one2one	ortholog_one2one
NCU02775				
NCU02774				
NCU14048				
NCU02773				
NCU02772				
NCU02771	YDR047W	SPCC4B3.05c	ortholog_one2one	ortholog_one2one
NCU02770				
NCU02769				
NCU16491				
NCU16492				
NCU15608				
NCU02767				
NCU02765				
NCU02764				
NCU11053	YIL007C	SPAC2H10.02c	ortholog_one2one	ortholog_one2one
NCU09269	YOR185C	SPBC1289.03c	ortholog_one2many	ortholog_one2one
NCU09269	YLR293C	SPBC1289.03c	ortholog_one2many	ortholog_one2one
NCU09268				
NCU09267				
NCU09266				
NCU09265	YAL058W	SPAC3C7.11c	ortholog_one2one	ortholog_one2one
NCU09264	YJR024C	SPAC9.06c	ortholog_one2one	ortholog_one2many
NCU09264	YJR024C	SPAC20H4.05c	ortholog_one2one	ortholog_one2many
NCU09263				
NCU09262				
NCU09261	YDR489W	SPBP4H10.21c	ortholog_one2one	ortholog_one2one
NCU09260				
NCU09259				
NCU09258	YMR001C	SPAC23C11.16	ortholog_one2one	ortholog_one2one
NCU09257		SPBC1703.11		ortholog_one2one
NCU09256				
NCU09255	YDR511W	SPBP23A10.03c	ortholog_one2one	ortholog_one2one
NCU09254	YKL078W	SPAC2G11.11c	ortholog_one2one	ortholog_one2one
NCU09253				
NCU09252	YJL056C		ortholog_many2many	
NCU09252	YPR186C		ortholog_many2many	
NCU09252	YHR006W		ortholog_many2many	
NCU09252	YDR463W		ortholog_many2many	
NCU09251				
NCU09250				
NCU09249	YEL003W	SPAC227.10	ortholog_one2one	ortholog_one2one
NCU09248	YBL021C	SPAC23C11.08	ortholog_one2one	ortholog_one2one
NCU09247	YKL125W	SPAC18G6.11c	ortholog_one2one	ortholog_one2one
NCU16494				
NCU09245				
NCU09244				
NCU09243				
NCU09242				
NCU09241				
NCU11402		SPCC1020.11c		ortholog_one2one
NCU09240				
NCU09239	YBR088C	SPBC16D10.09	ortholog_one2one	ortholog_one2one
NCU10351	YEL029C	SPCC18.10	ortholog_one2many	ortholog_one2many
NCU10351	YNR027W	SPCC18.10	ortholog_one2many	ortholog_one2many
NCU10351	YEL029C	SPAC6F6.11c	ortholog_one2many	ortholog_one2many
NCU10351	YNR027W	SPAC6F6.11c	ortholog_one2many	ortholog_one2many
NCU10893	YBR252W	SPAC644.05c	ortholog_one2one	ortholog_one2one
NCU09238				
NCU09237	YBR233W		ortholog_one2one	
NCU09236				
NCU09235				
NCU09233	YDL045C	SPCC1235.04c	ortholog_one2one	ortholog_one2one
NCU09232				
NCU09231				
NCU09230	YAL012W		ortholog_one2one	
NCU08594				
NCU08595	YKR081C	SPAC926.08c	ortholog_one2one	ortholog_one2one
NCU15072				
NCU14049				
NCU08597				
NCU08598	YMR190C	SPAC2G11.12	ortholog_one2one	ortholog_one2one
NCU08599				
NCU08600				
NCU14050				
NCU08601				
NCU08602				
NCU08603				
NCU08604		SPAC23D3.06c		ortholog_one2one
NCU08605	YOR157C	SPAC23D3.07	ortholog_one2one	ortholog_one2one
NCU08606		SPBC23G7.04c		ortholog_one2one
NCU08607	YAL042W	SPAC24B11.08c	ortholog_one2one	ortholog_one2one
NCU08608				
NCU08609	YCR044C	SPAC823.07	ortholog_one2one	ortholog_one2one
NCU08610				
NCU08611				
NCU08612				
NCU08613				
NCU08614				
NCU08615				
NCU08616	YPR010C	SPBP23A10.07	ortholog_one2one	ortholog_one2one
NCU08617				
NCU08618				
NCU08619				
NCU08620	YDL083C	SPAC664.04c	ortholog_one2many	ortholog_one2many
NCU08620	YMR143W	SPAC664.04c	ortholog_one2many	ortholog_one2many
NCU08620	YDL083C	SPBC18H10.14	ortholog_one2many	ortholog_one2many
NCU08620	YMR143W	SPBC18H10.14	ortholog_one2many	ortholog_one2many
NCU08621				
NCU08622				
NCU08623				
NCU08624				
NCU08625				
NCU16496				
NCU08626				
NCU08627	YJL136C	SPBC18E5.06	ortholog_one2many	ortholog_one2one
NCU08627	YKR057W	SPBC18E5.06	ortholog_one2many	ortholog_one2one
NCU08628				
NCU08629				
NCU08630				
NCU08631				
NCU08632	YOL138C	SPAC4F8.11	ortholog_one2one	ortholog_many2many
NCU08633		SPBC2F12.12c		ortholog_one2one
NCU16497				
NCU08634				
NCU08635				
NCU08636				
NCU08637		SPCC24B10.14c		ortholog_one2one
NCU08638				
NCU14051				
NCU08639				
NCU14052				
NCU08640				
NCU08641				
NCU08642				
NCU10027	YER132C		ortholog_many2many	
NCU10027	YGL197W		ortholog_many2many	
NCU10028				
NCU10029	YER042W	SPAC29E6.05c	ortholog_one2one	ortholog_one2one
NCU10030				
NCU10031				
NCU15610				
NCU15611				
NCU15612				
NCU08882		SPAC26H5.09c		ortholog_one2many
NCU08882		SPBC115.03		ortholog_one2many
NCU15073				
NCU08881				
NCU08880	YNL101W		ortholog_many2many	
NCU08879		SPBC342.05		ortholog_one2one
NCU10861				
NCU08878	YML064C	SPAC1565.06c	ortholog_one2one	ortholog_one2one
NCU08877	YAL044C	SPBP19A11.01	ortholog_one2one	ortholog_one2one
NCU10292	YDL205C	SPAC24B11.13	ortholog_one2one	ortholog_one2one
NCU10291				
NCU08875		SPAC1565.07c		ortholog_one2one
NCU08874	YDR472W	SPBC1718.05	ortholog_one2one	ortholog_one2one
NCU08873				
NCU08872				
NCU16911				
NCU08870				
NCU08869				
NCU08868				
NCU08867				
NCU08866				
NCU08865				
NCU08864				
NCU08863				
NCU08862				
NCU08861	YNL005C	SPAP19A11.05c	ortholog_one2one	ortholog_one2one
NCU08860				
NCU08859				
NCU08858				
NCU08857				
NCU08856				
NCU08855				
NCU16912				
NCU16913				
NCU08853				
NCU08852				
NCU08851				
NCU14053				
NCU08850		SPBC19C7.09c		ortholog_one2one
NCU16914				
NCU08849				
NCU08848	YOR337W		ortholog_many2many	
NCU08847				
NCU07814	YMR027W	SPAC806.04c	ortholog_one2one	ortholog_one2many
NCU07814	YMR027W	SPCC1393.13	ortholog_one2one	ortholog_one2many
NCU07813				
NCU07812				
NCU07811				
NCU07810				
NCU07809				
NCU10444				
NCU07808				
NCU07807	YKL060C	SPBC19C2.07	ortholog_one2one	ortholog_one2one
NCU07806				
NCU16915				
NCU07805				
NCU07804				
NCU16916				
NCU07802				
NCU07801				
NCU16917				
NCU07799				
NCU07798				
NCU07797				
NCU14054				
NCU07795		SPAC227.02c		ortholog_one2one
NCU07794	YPL252C		ortholog_one2one	
NCU07793	YDR470C	SPAC1B2.02c	ortholog_one2one	ortholog_one2one
NCU07791				
NCU07789				
NCU07788	YJL089W		ortholog_one2one	
NCU07787				
NCU07786				
NCU07785				
NCU07784				
NCU14055				
NCU07783				
NCU07782				
NCU07781				
NCU07780				
NCU07779	YAL021C	SPCC31H12.08c	ortholog_one2one	ortholog_one2one
NCU07778				
NCU07776				
NCU16918				
NCU07775	YML015C	SPAC1002.04c	ortholog_one2one	ortholog_one2one
NCU07774	YGR267C	SPAC17A5.13	ortholog_one2one	ortholog_one2one
NCU07773	YJR057W	SPCC70.07c	ortholog_one2one	ortholog_one2one
NCU07772				
NCU07771				
NCU15074				
NCU07770				
NCU07769				
NCU07768				
NCU07767				
NCU07766				
NCU16920				
NCU07765				
NCU07764				
NCU07763				
NCU07762				
NCU07761	YPL057C	SPCC4F11.04c	ortholog_one2many	ortholog_one2many
NCU07761	YBR161W	SPCC4F11.04c	ortholog_one2many	ortholog_one2many
NCU07761	YPL057C	SPAC17G8.11c	ortholog_one2many	ortholog_one2many
NCU07761	YBR161W	SPAC17G8.11c	ortholog_one2many	ortholog_one2many
NCU07760				
NCU07759				
NCU11038				
NCU07758				
NCU07757	YGL112C	SPCC16C4.18c	ortholog_one2one	ortholog_one2one
NCU07756	YMR118C	SPCC330.12c	ortholog_one2many	ortholog_one2one
NCU07756	YKL141W	SPCC330.12c	ortholog_one2many	ortholog_one2one
NCU07755				
NCU07754				
NCU07753				
NCU07752				
NCU07751				
NCU07750				
NCU07749				
NCU07748				
NCU07747				
NCU07746				
NCU15075				
NCU07745				
NCU07744				
NCU07743				
NCU07742	YPL188W	SPAC323.01c	ortholog_one2one	ortholog_one2one
NCU07741	YDR018C	SPBC428.14	ortholog_one2many	ortholog_one2one
NCU07741	YBR042C	SPBC428.14	ortholog_one2many	ortholog_one2one
NCU07740				
NCU07739	YNL237W		ortholog_one2one	
NCU15076				
NCU15077				
NCU07738				
NCU07737				
NCU07736				
NCU09823				
NCU09824				
NCU09825	YLL002W	SPBC342.06c	ortholog_one2one	ortholog_one2one
NCU09826				
NCU09827	YDR257C	SPAC688.14	ortholog_one2one	ortholog_one2one
NCU09828				
NCU16924				
NCU09829				
NCU09830	YOR011W		ortholog_one2many	
NCU09830	YIL013C		ortholog_one2many	
NCU16925				
NCU09831	YIL166C		ortholog_one2one	
NCU14056				
NCU09832				
NCU09834				
NCU09835				
NCU14057				
NCU09836				
NCU09837				
NCU09838	YPR147C		ortholog_one2one	
NCU09839				
NCU08922				
NCU08921				
NCU08920	YER036C	SPBC16H5.08c	ortholog_one2one	ortholog_one2one
NCU08919	YGL150C	SPAC29B12.01	ortholog_one2one	ortholog_one2one
NCU08918				
NCU08917				
NCU16926				
NCU08916				
NCU08915				
NCU16927				
NCU08912				
NCU16928				
NCU16929				
NCU16930				
NCU08909	YMR307W	SPAC19B12.02c	ortholog_one2one	ortholog_one2one
NCU08907				
NCU15078				
NCU11087				
NCU08905				
NCU08904	YOR056C	SPAC1486.09	ortholog_one2one	ortholog_one2one
NCU08903	YHR072W-A	SPAP27G11.13c	ortholog_one2one	ortholog_one2one
NCU08902				
NCU15079				
NCU11046				
NCU10610				
NCU08901	YKR064W		ortholog_one2one	
NCU15080				
NCU08900				
NCU08899				
NCU08898	YDR234W	SPAC343.16	ortholog_one2one	ortholog_one2one
NCU08897	YLR378C	SPBC354.02c	ortholog_one2one	ortholog_one2one
NCU10185	YOR274W	SPAC343.15	ortholog_one2one	ortholog_one2one
NCU10184				
NCU08895	YOR161C		ortholog_one2one	
NCU08894	YGL245W	SPAC17A5.15c	ortholog_one2one	ortholog_one2one
NCU08893				
NCU08892		SPBC36.08c		ortholog_one2one
NCU08891				
NCU11128				
NCU08889				
NCU08888	YLR060W	SPAC23A1.12c	ortholog_one2one	ortholog_one2one
NCU08887				
NCU15613				
NCU08886				
NCU15081				
NCU08885				
NCU08884				
NCU08883				
NCU09698				
NCU16936				
NCU09696	YPR088C	SPCC188.06c	ortholog_one2one	ortholog_one2one
NCU09695				
NCU15082				
NCU09694				
NCU14058				
NCU09693				
NCU09692	YDR503C		ortholog_many2many	
NCU09690				
NCU09691				
NCU09689				
NCU10659				
NCU09688	YPL259C	SPBP16F5.07	ortholog_one2one	ortholog_one2one
NCU09687				
NCU09686				
NCU09685				
NCU15083				
NCU16939				
NCU16940				
NCU09683				
NCU09682				
NCU09681				
NCU09680				
NCU16941				
NCU09679				
NCU09678				
NCU09677				
NCU09676				
NCU09674				
NCU09673		SPAC31A2.09c		ortholog_one2one
NCU09672				
NCU09671				
NCU09670	YJL213W		ortholog_one2one	
NCU16942				
NCU09669				
NCU15084				
NCU09667				
NCU15085				
NCU15086				
NCU15087				
NCU16947				
NCU04676				
NCU04675				
NCU04674				
NCU04673				
NCU16948				
NCU04672	YDR338C	SPAC11D3.06	ortholog_many2many	ortholog_one2one
NCU14059				
NCU04671				
NCU04670				
NCU04669				
NCU11309				
NCU04667				
NCU10799				
NCU15614				
NCU15088				
NCU04665				
NCU14060				
NCU04663				
NCU04662	YPL149W	SPBC4B4.10c	ortholog_one2one	ortholog_one2one
NCU14061				
NCU04661	YHR193C		ortholog_one2one	
NCU04658				
NCU04657		SPAC922.03		ortholog_one2one
NCU04656		SPAC1B3.16c		ortholog_one2many
NCU04656		SPAC1B3.15c		ortholog_one2many
NCU04655		SPAC9G1.08c		ortholog_one2one
NCU04654		SPAC2F3.13c		ortholog_one2one
NCU04653	YIL067C		ortholog_one2many	
NCU04652	YPL195W	SPAC144.06	ortholog_one2one	ortholog_one2one
NCU04651	YJR088C	SPBC15C4.01c	ortholog_one2one	ortholog_one2one
NCU04650				
NCU04649	YOL008W	SPCC16A11.07	ortholog_one2one	ortholog_one2one
NCU04648	YHR074W	SPCC553.02	ortholog_one2one	ortholog_one2one
NCU04647	YOR239W	SPBC21C3.07c	ortholog_one2one	ortholog_one2one
NCU04646	YKL045W	SPBC17D11.06	ortholog_one2one	ortholog_one2one
NCU04645				
NCU04644	YGR147C	SPBC106.07c	ortholog_one2one	ortholog_one2one
NCU04643				
NCU15615				
NCU04642				
NCU04641				
NCU04640				
NCU16952				
NCU04639				
NCU04638				
NCU04637	YDR388W	SPBC21D10.12	ortholog_one2one	ortholog_one2one
NCU04636	YCL017C	SPBC21D10.11c	ortholog_one2one	ortholog_one2one
NCU04635				
NCU04634				
NCU15089				
NCU04633	YOL013C	SPBC17D11.02c	ortholog_one2one	ortholog_one2one
NCU04632				
NCU04631				
NCU10591				
NCU04630				
NCU04628	YHR084W	SPAC6G10.12c	ortholog_many2many	ortholog_many2many
NCU04628	YPR013C	SPAC6G10.12c	ortholog_many2many	ortholog_many2many
NCU04628	YPR015C	SPAC6G10.12c	ortholog_many2many	ortholog_many2many
NCU04628	YDR146C	SPAC6G10.12c	ortholog_many2many	ortholog_many2many
NCU04628	YLR131C	SPAC6G10.12c	ortholog_many2many	ortholog_many2many
NCU04628	YKL062W	SPAC6G10.12c	ortholog_many2many	ortholog_many2many
NCU04628	YMR037C	SPAC6G10.12c	ortholog_many2many	ortholog_many2many
NCU04628	YHR084W	SPAC3H1.11	ortholog_many2many	ortholog_many2many
NCU04628	YPR013C	SPAC3H1.11	ortholog_many2many	ortholog_many2many
NCU04628	YPR015C	SPAC3H1.11	ortholog_many2many	ortholog_many2many
NCU04628	YDR146C	SPAC3H1.11	ortholog_many2many	ortholog_many2many
NCU04628	YLR131C	SPAC3H1.11	ortholog_many2many	ortholog_many2many
NCU04628	YKL062W	SPAC3H1.11	ortholog_many2many	ortholog_many2many
NCU04628	YMR037C	SPAC3H1.11	ortholog_many2many	ortholog_many2many
NCU04627				
NCU04626				
NCU04625				
NCU04624				
NCU04623				
NCU04622				
NCU10091				
NCU04621				
NCU04620				
NCU04619				
NCU04618				
NCU04617				
NCU10092				
NCU11109	YLR350W	SPBC119.09c	ortholog_one2many	ortholog_one2one
NCU11109	YGR038W	SPBC119.09c	ortholog_one2many	ortholog_one2one
NCU04616				
NCU04615	YIL147C		ortholog_one2one	
NCU04614	YDL231C		ortholog_one2one	
NCU04613	YOR131C		ortholog_one2one	
NCU04612	YDL159W	SPAC1D4.13	ortholog_one2one	ortholog_one2one
NCU04611	YGR116W	SPAC1F7.01c	ortholog_one2one	ortholog_one2one
NCU04610	YHR073W	SPAC23H4.01c	ortholog_one2one	ortholog_one2one
NCU04609				
NCU04608				
NCU15616				
NCU04607				
NCU04606	YBR055C	SPBC6B1.07	ortholog_one2one	ortholog_one2one
NCU04605				
NCU04604				
NCU04603				
NCU04602	YNL024C		ortholog_one2one	
NCU04601				
NCU14062				
NCU04600		SPCC1223.11		ortholog_one2one
NCU04598				
NCU04597	YDR005C	SPAC31G5.12c	ortholog_one2one	ortholog_one2one
NCU10618	YLR170C	SPAP27G11.06c	ortholog_one2one	ortholog_one2one
NCU04596		SPCC737.06c		ortholog_one2one
NCU04595	YGR262C	SPAP27G11.07c	ortholog_one2one	ortholog_one2one
NCU04594				
NCU15617				
NCU04593		SPAC1F7.08		ortholog_one2many
NCU04592		SPBC1348.09		ortholog_one2many
NCU04592		SPAC977.08		ortholog_one2many
NCU04591				
NCU04590				
NCU04589				
NCU15618				
NCU04588				
NCU10155	YPR175W	SPBP8B7.14c	ortholog_one2one	ortholog_one2one
NCU10156				
NCU15619				
NCU04586				
NCU04585				
NCU04584				
NCU04583				
NCU04581	YPR141C	SPAC664.10	ortholog_many2many	ortholog_many2many
NCU04580				
NCU15620				
NCU04579	YJR016C	SPAC17G8.06c	ortholog_one2one	ortholog_one2one
NCU04578				
NCU04577				
NCU04576				
NCU04575				
NCU04574				
NCU04573				
NCU04572				
NCU16959				
NCU04571	YCL031C	SPBC776.17	ortholog_one2one	ortholog_one2one
NCU04570				
NCU04569	YKL215C	SPAC11D3.15	ortholog_one2one	ortholog_one2one
NCU04568				
NCU14063				
NCU04566	YDR477W	SPCC74.03c	ortholog_one2one	ortholog_one2one
NCU11040				
NCU16960				
NCU16961				
NCU04563				
NCU04561				
NCU14064				
NCU04560				
NCU04559				
NCU03583				
NCU03584				
NCU14065				
NCU03585				
NCU14066				
NCU03588				
NCU03589				
NCU03590				
NCU03591	YLL048C		ortholog_one2many	
NCU03591	YKR104W		ortholog_one2many	
NCU03591	YHL035C		ortholog_one2many	
NCU03591	YKR103W		ortholog_one2many	
NCU03592	YMR162C	SPAC821.13c	ortholog_one2many	ortholog_one2many
NCU03593				
NCU03596	YNL231C	SPCC23B6.04c	ortholog_one2many	ortholog_one2one
NCU03596	YNL264C	SPCC23B6.04c	ortholog_one2many	ortholog_one2one
NCU03597	YBL035C	SPCC553.09c	ortholog_one2one	ortholog_one2one
NCU03598		SPAC1782.03		ortholog_one2one
NCU14067				
NCU03599				
NCU03600				
NCU03601				
NCU03602				
NCU03603				
NCU03604				
NCU03605				
NCU03606	YAR007C	SPBC660.13c	ortholog_one2one	ortholog_one2one
