Transcript stable ID	Schizosaccharomyces pombe gene stable ID	Saccharomyces cerevisiae gene stable ID	Saccharomyces cerevisiae homology type	Schizosaccharomyces pombe homology type
FGRAMPH1_01T14523				
FGRAMPH1_01T14525	SPAC17H9.16	YNL131W	ortholog_one2one	ortholog_one2one
FGRAMPH1_01T14527				
FGRAMPH1_01T14529	SPCC132.04c	YDL215C	ortholog_one2one	ortholog_one2one
FGRAMPH1_01T14531				
FGRAMPH1_01T14533				
FGRAMPH1_01T14535				
FGRAMPH1_01T14537				
FGRAMPH1_01T14539	SPBC651.05c	YPL002C	ortholog_one2one	ortholog_one2one
FGRAMPH1_01T14541	SPBC405.06	YFR041C	ortholog_many2many	ortholog_one2one
FGRAMPH1_01T14541	SPBC405.06	YJL073W	ortholog_many2many	ortholog_one2one
FGRAMPH1_01T14541	SPBC405.06	YMR214W	ortholog_many2many	ortholog_one2one
FGRAMPH1_01T14541	SPBC405.06	YLR090W	ortholog_many2many	ortholog_one2one
FGRAMPH1_01T14543	SPAPB1A10.11c	YOL033W	ortholog_one2one	ortholog_one2one
FGRAMPH1_01T14545				
FGRAMPH1_01T14547				
FGRAMPH1_01T14549	SPBC16G5.04	YOR150W	ortholog_one2one	ortholog_one2one
FGRAMPH1_01T14551	SPCC1223.09			ortholog_one2one
FGRAMPH1_01T14553	SPBC12C2.02c	YER093C	ortholog_one2one	ortholog_one2one
FGRAMPH1_01T14555	SPCC18B5.05c	YPL258C	ortholog_one2many	ortholog_one2many
FGRAMPH1_01T14555	SPCC18B5.05c	YPR121W	ortholog_one2many	ortholog_one2many
FGRAMPH1_01T14555	SPCC18B5.05c	YOL055C	ortholog_one2many	ortholog_one2many
FGRAMPH1_01T14555	SPBP8B7.17c	YPL258C	ortholog_one2many	ortholog_one2many
FGRAMPH1_01T14555	SPBP8B7.17c	YPR121W	ortholog_one2many	ortholog_one2many
FGRAMPH1_01T14555	SPBP8B7.17c	YOL055C	ortholog_one2many	ortholog_one2many
FGRAMPH1_01T14555	SPBP8B7.18c	YPL258C	ortholog_one2many	ortholog_one2many
FGRAMPH1_01T14555	SPBP8B7.18c	YPR121W	ortholog_one2many	ortholog_one2many
FGRAMPH1_01T14555	SPBP8B7.18c	YOL055C	ortholog_one2many	ortholog_one2many
FGRAMPH1_01T14557				
FGRAMPH1_01T14559	SPAC3A11.07	YDL085W	ortholog_one2many	ortholog_one2many
FGRAMPH1_01T14559	SPAC3A11.07	YMR145C	ortholog_one2many	ortholog_one2many
FGRAMPH1_01T14559	SPBC947.15c	YDL085W	ortholog_one2many	ortholog_one2many
FGRAMPH1_01T14559	SPBC947.15c	YMR145C	ortholog_one2many	ortholog_one2many
FGRAMPH1_01T14561		YLR231C	ortholog_one2many	
FGRAMPH1_01T14563	SPBP8B7.16c	YNL112W	ortholog_one2one	ortholog_one2one
FGRAMPH1_01T14565				
FGRAMPH1_01T14567				
FGRAMPH1_01T14569				
FGRAMPH1_01T14571				
FGRAMPH1_01T14573				
FGRAMPH1_01T14575	SPAC3H5.04	YBL074C	ortholog_one2one	ortholog_one2one
FGRAMPH1_01T14577	SPAC664.04c	YDL083C	ortholog_one2many	ortholog_one2many
FGRAMPH1_01T14577	SPAC664.04c	YMR143W	ortholog_one2many	ortholog_one2many
FGRAMPH1_01T14577	SPBC18H10.14	YDL083C	ortholog_one2many	ortholog_one2many
FGRAMPH1_01T14577	SPBC18H10.14	YMR143W	ortholog_one2many	ortholog_one2many
FGRAMPH1_01T14579	SPAC3H5.10	YBL092W	ortholog_one2one	ortholog_one2many
FGRAMPH1_01T14579	SPBC16C6.11	YBL092W	ortholog_one2one	ortholog_one2many
FGRAMPH1_01T14581				
FGRAMPH1_01T14583	SPCC1494.04c	YBR166C	ortholog_one2one	ortholog_one2one
FGRAMPH1_01T14585	SPAC10F6.04			ortholog_one2one
FGRAMPH1_01T14587				
FGRAMPH1_01T14589				
FGRAMPH1_01T14591				
FGRAMPH1_01T14593				
FGRAMPH1_01T14595				
FGRAMPH1_01T14597				
FGRAMPH1_01T14599		YLR307W	ortholog_many2many	
FGRAMPH1_01T14599		YLR308W	ortholog_many2many	
FGRAMPH1_01T14601				
FGRAMPH1_01T14603				
FGRAMPH1_01T14605				
FGRAMPH1_01T14607	SPAC23A1.08c	YER056C-A	ortholog_one2many	ortholog_one2many
FGRAMPH1_01T14607	SPAC23A1.08c	YIL052C	ortholog_one2many	ortholog_one2many
FGRAMPH1_01T14607	SPCC1322.15	YER056C-A	ortholog_one2many	ortholog_one2many
FGRAMPH1_01T14607	SPCC1322.15	YIL052C	ortholog_one2many	ortholog_one2many
FGRAMPH1_01T14609				
FGRAMPH1_01T14611				
FGRAMPH1_01T14613	SPBC14F5.13c	YDR481C	ortholog_one2one	ortholog_one2one
FGRAMPH1_01T14615				
FGRAMPH1_01T14617				
FGRAMPH1_01T14619	SPCC1183.05c	YOR005C	ortholog_one2one	ortholog_one2one
FGRAMPH1_01T14621	SPAC1002.17c			ortholog_one2one
FGRAMPH1_01T14623				
FGRAMPH1_01T14625				
FGRAMPH1_01T14627				
FGRAMPH1_01T14629				
FGRAMPH1_01T14631				
FGRAMPH1_01T14633				
FGRAMPH1_01T14635				
FGRAMPH1_01T14637				
FGRAMPH1_01T14639				
FGRAMPH1_01T14641				
FGRAMPH1_01T14643				
FGRAMPH1_01T14645				
FGRAMPH1_01T14647				
FGRAMPH1_01T14649	SPAC30.01c	YDR170C	ortholog_one2one	ortholog_one2many
FGRAMPH1_01T14649	SPAC4D7.01c	YDR170C	ortholog_one2one	ortholog_one2many
FGRAMPH1_01T14651				
FGRAMPH1_01T14653				
FGRAMPH1_01T14655	SPCC794.07	YNL071W	ortholog_one2one	ortholog_one2one
FGRAMPH1_01T14657				
FGRAMPH1_01T14659				
FGRAMPH1_01T14661				
FGRAMPH1_01T14663				
FGRAMPH1_01T14665				
FGRAMPH1_01T14667				
FGRAMPH1_01T14669				
FGRAMPH1_01T14671				
FGRAMPH1_01T14673				
FGRAMPH1_01T14675	SPCC417.08	YNL014W	ortholog_one2many	ortholog_one2one
FGRAMPH1_01T14675	SPCC417.08	YLR249W	ortholog_one2many	ortholog_one2one
FGRAMPH1_01T14677				
FGRAMPH1_01T14679				
FGRAMPH1_01T14681				
FGRAMPH1_01T14683	SPAC19B12.01	YNL313C	ortholog_one2one	ortholog_one2one
FGRAMPH1_01T14685	SPAC4F10.13c			ortholog_one2one
FGRAMPH1_01T14687	SPBC1703.01c	YBR257W	ortholog_one2one	ortholog_one2one
FGRAMPH1_01T14689				
FGRAMPH1_01T14691	SPAC5H10.08c	YIL145C	ortholog_one2one	ortholog_one2one
FGRAMPH1_01T14693	SPBC16A3.17c			ortholog_one2many
FGRAMPH1_01T14693	SPAC3H1.06c			ortholog_one2many
FGRAMPH1_01T14693	SPAC1399.02			ortholog_one2many
FGRAMPH1_01T14695	SPAC4C5.01	YKL033W-A	ortholog_one2one	ortholog_one2many
FGRAMPH1_01T14695	SPCC1020.07	YKL033W-A	ortholog_one2one	ortholog_one2many
FGRAMPH1_01T14697				
FGRAMPH1_01T14699				
FGRAMPH1_01T14701	SPAC1006.02			ortholog_one2one
FGRAMPH1_01T14703				
FGRAMPH1_01T14705	SPAC922.07c	YMR170C	ortholog_many2many	ortholog_one2many
FGRAMPH1_01T14705	SPAC922.07c	YMR169C	ortholog_many2many	ortholog_one2many
FGRAMPH1_01T14707	SPAC1002.12c	YBR006W	ortholog_one2many	ortholog_many2many
FGRAMPH1_01T14707	SPAC139.05	YBR006W	ortholog_one2many	ortholog_many2many
FGRAMPH1_01T14709				
FGRAMPH1_01T14711	SPAC27D7.08c			ortholog_one2one
FGRAMPH1_01T14713				
FGRAMPH1_01T14715				
FGRAMPH1_01T14717				
FGRAMPH1_01T14719	SPAC29A4.15	YDR023W	ortholog_one2one	ortholog_one2one
FGRAMPH1_01T14721	SPAPB1A11.04c			ortholog_one2many
FGRAMPH1_01T14723				
FGRAMPH1_01T14725		YKL217W	ortholog_one2one	
FGRAMPH1_01T14727				
FGRAMPH1_01T14729				
FGRAMPH1_01T14731				
FGRAMPH1_01T14733				
FGRAMPH1_01T14735				
FGRAMPH1_01T14737				
FGRAMPH1_01T14739				
FGRAMPH1_01T14741				
FGRAMPH1_01T14743	SPCC1020.12c			ortholog_one2one
FGRAMPH1_01T14745				
FGRAMPH1_01T14747	SPAC688.04c			ortholog_many2many
FGRAMPH1_01T14749				
FGRAMPH1_01T14751				
FGRAMPH1_01T14753				
FGRAMPH1_01T14755				
FGRAMPH1_01T14757				
FGRAMPH1_01T14759	SPAC1B3.06c			ortholog_one2one
FGRAMPH1_01T14761				
FGRAMPH1_01T14763	SPAC1002.07c	YEL066W	ortholog_many2many	ortholog_one2many
FGRAMPH1_01T14763	SPAC1002.07c	YPR193C	ortholog_many2many	ortholog_one2many
FGRAMPH1_01T14765				
FGRAMPH1_01T14767	SPBC336.12c	YLR182W	ortholog_one2one	ortholog_one2one
FGRAMPH1_01T14769	SPAC17G6.08	YDR323C	ortholog_one2one	ortholog_one2one
FGRAMPH1_01T14771	SPAC4D7.06c			ortholog_one2one
FGRAMPH1_01T14773				
FGRAMPH1_01T14775				
FGRAMPH1_01T14777				
FGRAMPH1_01T14779				
FGRAMPH1_01T14781				
FGRAMPH1_01T14783				
FGRAMPH1_01T14785				
FGRAMPH1_01T14787				
FGRAMPH1_01T14789				
FGRAMPH1_01T14791				
FGRAMPH1_01T14793				
FGRAMPH1_01T14795				
FGRAMPH1_01T14797				
FGRAMPH1_01T14799				
FGRAMPH1_01T14801		YDR207C	ortholog_one2one	
FGRAMPH1_01T14803				
FGRAMPH1_01T14805				
FGRAMPH1_01T14807				
FGRAMPH1_01T14809				
FGRAMPH1_01T14811	SPBC13A2.03	YBR029C	ortholog_one2one	ortholog_one2one
FGRAMPH1_01T14813				
FGRAMPH1_01T14815				
FGRAMPH1_01T14817				
FGRAMPH1_01T14819				
FGRAMPH1_01T14821				
FGRAMPH1_01T14823	SPCC320.05	YPR003C	ortholog_one2one	ortholog_one2one
FGRAMPH1_01T14825				
FGRAMPH1_01T14827				
FGRAMPH1_01T14829				
FGRAMPH1_01T14831				
FGRAMPH1_01T14833				
FGRAMPH1_01T14835		YDL246C	ortholog_many2many	
FGRAMPH1_01T14835		YJR159W	ortholog_many2many	
FGRAMPH1_01T14835		YLR070C	ortholog_many2many	
FGRAMPH1_01T14837				
FGRAMPH1_01T14839				
FGRAMPH1_01T14841				
FGRAMPH1_01T14843				
FGRAMPH1_01T14845				
FGRAMPH1_01T14847	SPBC1604.09c	YOL080C	ortholog_one2one	ortholog_one2one
FGRAMPH1_01T14849	SPAC637.12c			ortholog_one2one
FGRAMPH1_01T14851	SPAC12B10.16c			ortholog_one2one
FGRAMPH1_01T14853		YER152C	ortholog_one2one	
FGRAMPH1_01T14855				
FGRAMPH1_01T14857	SPBC1734.06	YCR066W	ortholog_one2one	ortholog_one2one
FGRAMPH1_01T14859		YJL049W	ortholog_many2many	
FGRAMPH1_01T14861	SPAC521.03	YMR226C	ortholog_one2many	ortholog_one2many
FGRAMPH1_01T14863	SPAC4A8.14	YKL181W	ortholog_one2one	ortholog_one2one
FGRAMPH1_01T14865				
FGRAMPH1_01T14867				
FGRAMPH1_01T14869				
FGRAMPH1_01T14871				
FGRAMPH1_01T14873	SPCC1620.10	YGL174W	ortholog_one2one	ortholog_one2one
FGRAMPH1_01T14875	SPBC1734.07c	YDR108W	ortholog_one2one	ortholog_one2many
FGRAMPH1_01T14875	SPBC1604.19c	YDR108W	ortholog_one2one	ortholog_one2many
FGRAMPH1_01T14877		YCL069W	ortholog_many2many	
FGRAMPH1_01T14877		YKR105C	ortholog_many2many	
FGRAMPH1_01T14879	SPAC323.06c			ortholog_one2one
FGRAMPH1_01T14881				
FGRAMPH1_01T14883				
FGRAMPH1_01T14885				
FGRAMPH1_01T14887				
FGRAMPH1_01T14889	SPCC11E10.05c	YER005W	ortholog_one2one	ortholog_one2one
FGRAMPH1_01T14891	SPBC21H7.06c	YOL032W	ortholog_one2one	ortholog_one2one
FGRAMPH1_01T14893		YJR142W	ortholog_one2many	
FGRAMPH1_01T14895	SPBC14C8.12	YOR224C	ortholog_one2one	ortholog_one2one
FGRAMPH1_01T14897	SPCC11E10.06c	YPL101W	ortholog_one2one	ortholog_one2one
FGRAMPH1_01T14899	SPBC19C7.07c	YAR008W	ortholog_one2one	ortholog_one2one
FGRAMPH1_01T14901				
FGRAMPH1_01T14903	SPBC211.08c	YGR158C	ortholog_one2one	ortholog_one2one
FGRAMPH1_01T14905	SPBC1734.04	YEL036C	ortholog_one2one	ortholog_one2one
FGRAMPH1_01T14907	SPBC211.03c	YJR031C	ortholog_one2many	ortholog_one2one
FGRAMPH1_01T14907	SPBC211.03c	YEL022W	ortholog_one2many	ortholog_one2one
FGRAMPH1_01T14909	SPAC1093.03	YNL325C	ortholog_one2one	ortholog_one2one
FGRAMPH1_01T14911				
FGRAMPH1_01T14913	SPAC1093.04c	YER168C	ortholog_one2one	ortholog_one2many
FGRAMPH1_01T14913	SPCC645.10	YER168C	ortholog_one2one	ortholog_one2many
FGRAMPH1_01T14915				
FGRAMPH1_01T14917				
FGRAMPH1_01T14919	SPBC211.02c	YDR416W	ortholog_one2one	ortholog_one2one
FGRAMPH1_01T14921	SPCC965.03	YEL051W	ortholog_one2one	ortholog_one2one
FGRAMPH1_01T14923	SPBC4B4.07c			ortholog_one2one
FGRAMPH1_01T14925	SPAC1834.02	YDR127W	ortholog_one2one	ortholog_one2one
FGRAMPH1_01T14927				
FGRAMPH1_01T14929	SPBC800.13	YNL030W	ortholog_many2many	ortholog_one2many
FGRAMPH1_01T14929	SPBC800.13	YBR009C	ortholog_many2many	ortholog_one2many
FGRAMPH1_01T14931	SPBC1105.11c	YBR010W	ortholog_one2many	ortholog_one2many
FGRAMPH1_01T14931	SPBC1105.11c	YNL031C	ortholog_one2many	ortholog_one2many
FGRAMPH1_01T14931	SPAC1834.04	YBR010W	ortholog_one2many	ortholog_one2many
FGRAMPH1_01T14931	SPAC1834.04	YNL031C	ortholog_one2many	ortholog_one2many
FGRAMPH1_01T14931	SPBC8D2.04	YBR010W	ortholog_one2many	ortholog_one2many
FGRAMPH1_01T14931	SPBC8D2.04	YNL031C	ortholog_one2many	ortholog_one2many
FGRAMPH1_01T14933	SPBC4C3.05c	YOR341W	ortholog_one2one	ortholog_one2one
FGRAMPH1_01T14935	SPAC29E6.02	YDR473C	ortholog_one2one	ortholog_one2one
FGRAMPH1_01T14937				
FGRAMPH1_01T14939				
FGRAMPH1_01T14941				
FGRAMPH1_01T14943	SPCC1020.13c			ortholog_one2one
FGRAMPH1_01T14945	SPAC1D4.12	YER171W	ortholog_one2one	ortholog_one2one
FGRAMPH1_01T14947				
FGRAMPH1_01T14949	SPAC823.16c	YFR021W	ortholog_one2one	ortholog_one2one
FGRAMPH1_01T14951	SPBC19C7.08c	YOL141W	ortholog_one2one	ortholog_one2one
FGRAMPH1_01T14953				
FGRAMPH1_01T14955	SPBC19G7.09	YPL020C	ortholog_one2one	ortholog_one2one
FGRAMPH1_01T14957				
FGRAMPH1_01T14959				
FGRAMPH1_01T14961				
FGRAMPH1_01T14963				
FGRAMPH1_01T14965		YDR267C	ortholog_one2one	
FGRAMPH1_01T14967		YOL137W	ortholog_one2many	
FGRAMPH1_01T14969				
FGRAMPH1_01T14971				
FGRAMPH1_01T14973	SPAC16E8.11c	YDR311W	ortholog_one2one	ortholog_one2one
FGRAMPH1_01T14975	SPBC3H7.03c	YIL125W	ortholog_one2one	ortholog_one2one
FGRAMPH1_01T14977				
FGRAMPH1_01T14979				
FGRAMPH1_01T14981				
FGRAMPH1_01T14983	SPAC222.12c	YJR121W	ortholog_one2one	ortholog_one2one
FGRAMPH1_01T14985		YEL011W	ortholog_one2one	
FGRAMPH1_01T14987		YBR227C	ortholog_one2one	
FGRAMPH1_01T14989	SPCC338.10c	YIL111W	ortholog_one2many	ortholog_one2one
FGRAMPH1_01T14989	SPCC338.10c	YNL052W	ortholog_one2many	ortholog_one2one
FGRAMPH1_01T14991				
FGRAMPH1_01T14993				
FGRAMPH1_01T14995				
FGRAMPH1_01T14997	SPBC646.14c	YNL261W	ortholog_one2one	ortholog_one2one
FGRAMPH1_01T14999	SPBC83.11	YJL193W	ortholog_one2many	ortholog_one2one
FGRAMPH1_01T14999	SPBC83.11	YOR307C	ortholog_one2many	ortholog_one2one
FGRAMPH1_01T15001	SPAC22F8.10c	YMR240C	ortholog_one2one	ortholog_one2one
FGRAMPH1_01T15003				
FGRAMPH1_01T15005				
FGRAMPH1_01T15007				
FGRAMPH1_01T15009	SPBC800.03	YNL021W	ortholog_one2one	ortholog_one2one
FGRAMPH1_01T15011				
FGRAMPH1_01T15013	SPBC800.06	YOL077C	ortholog_one2one	ortholog_one2one
FGRAMPH1_01T15015		YNL304W	ortholog_many2many	
FGRAMPH1_01T15017				
FGRAMPH1_01T15019				
FGRAMPH1_01T15021				
FGRAMPH1_01T15023				
FGRAMPH1_01T15025				
FGRAMPH1_01T15027				
FGRAMPH1_01T15029				
FGRAMPH1_01T15031				
FGRAMPH1_01T15033				
FGRAMPH1_01T15035				
FGRAMPH1_01T15037				
FGRAMPH1_01T15039				
FGRAMPH1_01T15041				
FGRAMPH1_01T15043	SPBC3B8.04c	YNR013C	ortholog_one2many	ortholog_one2one
FGRAMPH1_01T15043	SPBC3B8.04c	YJL198W	ortholog_one2many	ortholog_one2one
FGRAMPH1_01T15043	SPBC3B8.04c	YCR037C	ortholog_one2many	ortholog_one2one
FGRAMPH1_01T15045	SPAC23H4.14	YDL077C	ortholog_one2one	ortholog_one2one
FGRAMPH1_01T15047				
FGRAMPH1_01T15049	SPCC777.08c			ortholog_one2one
FGRAMPH1_01T15051				
FGRAMPH1_01T15053				
FGRAMPH1_01T15055				
FGRAMPH1_01T15057				
FGRAMPH1_01T15059				
FGRAMPH1_01T15061	SPAC732.02c	YJL155C	ortholog_one2one	ortholog_one2one
FGRAMPH1_01T15063				
FGRAMPH1_01T15065				
FGRAMPH1_01T15067				
FGRAMPH1_01T15069				
FGRAMPH1_01T15071				
FGRAMPH1_01T15073				
FGRAMPH1_01T15075				
FGRAMPH1_01T15077				
FGRAMPH1_01T15079	SPAC1F7.02c	YMR290C	ortholog_one2one	ortholog_one2one
FGRAMPH1_01T15081				
FGRAMPH1_01T15083	SPAC31A2.14			ortholog_one2one
FGRAMPH1_01T15085	SPAC12B10.09	YNL003C	ortholog_one2one	ortholog_one2one
FGRAMPH1_01T15087				
FGRAMPH1_01T15089				
FGRAMPH1_01T15091				
FGRAMPH1_01T15093				
FGRAMPH1_01T15095				
FGRAMPH1_01T15097				
FGRAMPH1_01T15099	SPBC12D12.05c	YNL083W	ortholog_one2one	ortholog_one2one
FGRAMPH1_01T15101				
FGRAMPH1_01T15103	SPAC12B10.08c			ortholog_one2one
FGRAMPH1_01T15105				
FGRAMPH1_01T15107				
FGRAMPH1_01T15109	SPBC36.07	YLR384C	ortholog_one2one	ortholog_one2one
FGRAMPH1_01T15111				
FGRAMPH1_01T15113				
FGRAMPH1_01T15115	SPBC15D4.13c			ortholog_one2one
FGRAMPH1_01T15117				
FGRAMPH1_01T15119		YLR319C	ortholog_one2one	
FGRAMPH1_01T15121				
FGRAMPH1_01T15123				
FGRAMPH1_01T15125	SPAC20G8.03	YOL103W	ortholog_one2many	ortholog_one2many
FGRAMPH1_01T15125	SPAC20G8.03	YDR497C	ortholog_one2many	ortholog_one2many
FGRAMPH1_01T15125	SPAC4F8.15	YOL103W	ortholog_one2many	ortholog_one2many
FGRAMPH1_01T15125	SPAC4F8.15	YDR497C	ortholog_one2many	ortholog_one2many
FGRAMPH1_01T15127	SPCC569.05c	YLL028W	ortholog_one2one	ortholog_one2many
FGRAMPH1_01T15127	SPBC36.01c	YLL028W	ortholog_one2one	ortholog_one2many
FGRAMPH1_01T15127	SPBC530.15c	YLL028W	ortholog_one2one	ortholog_one2many
FGRAMPH1_01T15127	SPBC36.02c	YLL028W	ortholog_one2one	ortholog_one2many
FGRAMPH1_01T15127	SPBC36.03c	YLL028W	ortholog_one2one	ortholog_one2many
FGRAMPH1_01T15129				
FGRAMPH1_01T15131				
FGRAMPH1_01T15133				
FGRAMPH1_01T15135				
FGRAMPH1_01T15137				
FGRAMPH1_01T15139				
FGRAMPH1_01T15141				
FGRAMPH1_01T15143	SPCP31B10.06	YOR086C	ortholog_many2many	ortholog_one2one
FGRAMPH1_01T15143	SPCP31B10.06	YNL087W	ortholog_many2many	ortholog_one2one
FGRAMPH1_01T15145				
FGRAMPH1_01T15147				
FGRAMPH1_01T15149				
FGRAMPH1_01T15151				
FGRAMPH1_01T15153	SPAC4G8.05	YNR047W	ortholog_one2many	ortholog_one2one
FGRAMPH1_01T15153	SPAC4G8.05	YCR091W	ortholog_one2many	ortholog_one2one
FGRAMPH1_01T15155				
FGRAMPH1_01T15157	SPAC25B8.06c	YHR011W	ortholog_one2one	ortholog_one2one
FGRAMPH1_01T15159				
FGRAMPH1_01T15161		YER041W	ortholog_many2many	
FGRAMPH1_01T15163	SPAC26H5.02c	YNL218W	ortholog_one2one	ortholog_one2one
FGRAMPH1_01T15165	SPAC4G9.04c	YDR228C	ortholog_one2one	ortholog_one2one
FGRAMPH1_01T15167				
FGRAMPH1_01T15169				
FGRAMPH1_01T15171				
FGRAMPH1_01T15173				
FGRAMPH1_01T15175	SPCC1827.05c			ortholog_one2one
FGRAMPH1_01T15177				
FGRAMPH1_01T15179				
FGRAMPH1_01T15181				
FGRAMPH1_01T15183	SPBC543.10			ortholog_one2one
FGRAMPH1_01T15185				
FGRAMPH1_01T15187				
FGRAMPH1_01T15189		YEL064C	ortholog_one2one	
FGRAMPH1_01T15191				
FGRAMPH1_01T15193				
FGRAMPH1_01T15195				
FGRAMPH1_01T15197				
FGRAMPH1_01T15199				
FGRAMPH1_01T15201				
FGRAMPH1_01T15203	SPCPB16A4.05c			ortholog_one2one
FGRAMPH1_01T15205	SPAC23H4.15	YDL060W	ortholog_one2one	ortholog_one2one
FGRAMPH1_01T15207	SPAC959.03c	YER082C	ortholog_one2one	ortholog_one2one
FGRAMPH1_01T15209	SPAC19A8.14	YBL057C	ortholog_one2one	ortholog_one2one
FGRAMPH1_01T15211				
FGRAMPH1_01T15213				
FGRAMPH1_01T15215	SPBP22H7.06	YNL129W	ortholog_one2one	ortholog_one2one
FGRAMPH1_01T15217				
FGRAMPH1_01T15219				
FGRAMPH1_01T15221	SPCC1442.06	YML092C	ortholog_one2one	ortholog_one2one
FGRAMPH1_01T15223				
FGRAMPH1_01T15225	SPBC8D2.17	YJL183W	ortholog_one2one	ortholog_one2one
FGRAMPH1_01T15227		YDR294C	ortholog_one2one	
FGRAMPH1_01T15229				
FGRAMPH1_01T15231				
FGRAMPH1_01T15233				
FGRAMPH1_01T15235	SPAC644.11c			ortholog_one2one
FGRAMPH1_01T15237				
FGRAMPH1_01T15239				
FGRAMPH1_01T15241	SPAC3C7.06c	YJL106W	ortholog_one2one	ortholog_one2many
FGRAMPH1_01T15241	SPBC8D2.19	YJL106W	ortholog_one2one	ortholog_one2many
FGRAMPH1_01T15243	SPAC1F5.06	YLR369W	ortholog_many2many	ortholog_many2many
FGRAMPH1_01T15243	SPAC1F5.06	YKL073W	ortholog_many2many	ortholog_many2many
FGRAMPH1_01T15245		YJR142W	ortholog_one2many	
FGRAMPH1_01T15247	SPBC1709.13c	YHL039W	ortholog_one2many	ortholog_one2one
FGRAMPH1_01T15247	SPBC1709.13c	YPL208W	ortholog_one2many	ortholog_one2one
FGRAMPH1_01T15249				
FGRAMPH1_01T15251	SPAC631.02			ortholog_one2many
FGRAMPH1_01T15251	SPCC1450.02			ortholog_one2many
FGRAMPH1_01T15253				
FGRAMPH1_01T15255				
FGRAMPH1_01T15257				
FGRAMPH1_01T15259				
FGRAMPH1_01T15261				
FGRAMPH1_01T15263				
FGRAMPH1_01T15265				
FGRAMPH1_01T15267				
FGRAMPH1_01T15269				
FGRAMPH1_01T15271				
FGRAMPH1_01T15273				
FGRAMPH1_01T15275				
FGRAMPH1_01T15277				
FGRAMPH1_01T15279				
FGRAMPH1_01T15281				
FGRAMPH1_01T15283				
FGRAMPH1_01T15285				
FGRAMPH1_01T15287				
FGRAMPH1_01T15289				
FGRAMPH1_01T15291				
FGRAMPH1_01T15293				
FGRAMPH1_01T15295				
FGRAMPH1_01T15297				
FGRAMPH1_01T15299				
FGRAMPH1_01T15301				
FGRAMPH1_01T15303				
FGRAMPH1_01T15305				
FGRAMPH1_01T15307				
FGRAMPH1_01T15309				
FGRAMPH1_01T15311				
FGRAMPH1_01T15313				
FGRAMPH1_01T15315				
FGRAMPH1_01T15317				
FGRAMPH1_01T15319				
FGRAMPH1_01T15321				
FGRAMPH1_01T15323				
FGRAMPH1_01T15325	SPAC227.11c			ortholog_one2one
FGRAMPH1_01T15327				
FGRAMPH1_01T15329	SPAC227.16c	YOL146W	ortholog_one2one	ortholog_one2one
FGRAMPH1_01T15331	SPAC1486.01	YHR008C	ortholog_one2one	ortholog_one2one
FGRAMPH1_01T15333				
FGRAMPH1_01T15335		YBR240C	ortholog_many2many	
FGRAMPH1_01T15337				
FGRAMPH1_01T15339	SPAC869.02c	YGR234W	ortholog_one2many	ortholog_one2many
FGRAMPH1_01T15341				
FGRAMPH1_01T15343				
FGRAMPH1_01T15345				
FGRAMPH1_01T15347				
FGRAMPH1_01T15349				
FGRAMPH1_01T15351				
FGRAMPH1_01T15353				
FGRAMPH1_01T15355				
FGRAMPH1_01T15357				
FGRAMPH1_01T15359				
FGRAMPH1_01T15361				
FGRAMPH1_01T15363				
FGRAMPH1_01T15365				
FGRAMPH1_01T15367				
FGRAMPH1_01T15369				
FGRAMPH1_01T15371				
FGRAMPH1_01T15373				
FGRAMPH1_01T15375		YNL101W	ortholog_many2many	
FGRAMPH1_01T15377				
FGRAMPH1_01T15379				
FGRAMPH1_01T15381				
FGRAMPH1_01T15383				
FGRAMPH1_01T15385				
FGRAMPH1_01T15387	SPAP27G11.09c	YBL033C	ortholog_one2one	ortholog_one2one
FGRAMPH1_01T15389				
FGRAMPH1_01T15391				
FGRAMPH1_01T15393	SPBC17G9.07	YIL069C	ortholog_one2many	ortholog_one2many
FGRAMPH1_01T15393	SPBC17G9.07	YER074W	ortholog_one2many	ortholog_one2many
FGRAMPH1_01T15393	SPAC17G6.06	YIL069C	ortholog_one2many	ortholog_one2many
FGRAMPH1_01T15393	SPAC17G6.06	YER074W	ortholog_one2many	ortholog_one2many
FGRAMPH1_01T15395	SPAC3A11.03	YJR129C	ortholog_one2one	ortholog_one2one
FGRAMPH1_01T15397				
FGRAMPH1_01T15399	SPBC17G9.05			ortholog_one2one
FGRAMPH1_01T15401				
FGRAMPH1_01T15403				
FGRAMPH1_01T15405				
FGRAMPH1_01T15407	SPBC2G2.16	YER003C	ortholog_one2one	ortholog_one2one
FGRAMPH1_01T15409	SPBC1921.07c	YCL010C	ortholog_one2one	ortholog_one2one
FGRAMPH1_01T15411	SPBC1539.08			ortholog_many2many
FGRAMPH1_01T15413	SPAC23H4.17c	YPL042C	ortholog_one2one	ortholog_one2one
FGRAMPH1_01T15415	SPAC11H11.06	YDL029W	ortholog_one2one	ortholog_one2one
FGRAMPH1_01T15417				
FGRAMPH1_01T15419		YBR241C	ortholog_one2many	
FGRAMPH1_01T15419		YGL104C	ortholog_one2many	
FGRAMPH1_01T15421				
FGRAMPH1_01T15423				
FGRAMPH1_01T15425				
FGRAMPH1_01T15427				
FGRAMPH1_01T15429				
FGRAMPH1_01T15431				
FGRAMPH1_01T15433				
FGRAMPH1_01T15435				
FGRAMPH1_01T15437				
FGRAMPH1_01T15439				
