Gene stable ID,Saccharomyces cerevisiae gene stable ID,Schizosaccharomyces pombe gene stable ID,Saccharomyces cerevisiae homology type,Schizosaccharomyces pombe homology type
NCU03146,YLR097C,SPOM_SPCC1827.08C,ortholog_one2one,ortholog_one2one
NCU03154,YDR531W,SPOM_SPBC4B4.01C,ortholog_one2one,ortholog_one2one
NCU03159,YCR035C,SPOM_SPBC17D1.03C,ortholog_one2one,ortholog_one2one
NCU03166,YAR015W,SPOM_SPBC409.10,ortholog_one2one,ortholog_one2one
NCU03191,YOR370C,SPOM_SPBC15C4.03,ortholog_one2one,ortholog_one2one
NCU03194,YOR128C,SPOM_SPCC1322.13,ortholog_one2one,ortholog_one2one
NCU03195,YLR405W,SPOM_SPCC777.15,ortholog_one2one,ortholog_one2one
NCU11251,YPR178W,SPOM_SPAC227.12,ortholog_one2one,ortholog_one2one
NCU03197,YBR028C,SPOM_SPCC4G3.08,ortholog_one2one,ortholog_one2one
NCU03204,YNL240C,SPOM_SPCC1450.10C,ortholog_one2one,ortholog_one2one
NCU03207,YMR235C,SPOM_SPAC22E12.07,ortholog_one2one,ortholog_one2one
NCU03219,YNL238W,SPOM_SPAC22E12.09C,ortholog_one2one,ortholog_one2one
NCU03229,YIL022W,SPOM_SPBC14C8.02,ortholog_one2one,ortholog_one2one
NCU03231,YDR375C,SPOM_SPAC644.07,ortholog_one2one,ortholog_one2one
NCU03237,YMR055C,SPOM_SPAC6F6.08C,ortholog_one2one,ortholog_one2one
NCU03238,YLR023C,SPOM_SPAC30D11.11,ortholog_one2one,ortholog_one2one
NCU03243,YER019W,SPOM_SPBC32F12.01C,ortholog_one2one,ortholog_one2one
NCU03246,YFR028C,SPOM_SPAC1782.09C,ortholog_one2one,ortholog_one2one
NCU03268,YGR095C,SPOM_SPBC115.01C,ortholog_one2one,ortholog_one2one
NCU03269,YPL152W,SPOM_SPAC1782.05,ortholog_one2one,ortholog_one2one
NCU03273,YNL023C,SPOM_SPCC18.03,ortholog_one2one,ortholog_one2one
NCU03276,YNL320W,SPOM_SPBC32H8.03,ortholog_one2one,ortholog_one2one
NCU03278,YDR414C,SPOM_SPAC1D4.05C,ortholog_one2one,ortholog_one2one
NCU03283,YNL168C,SPOM_SPBC21C3.09C,ortholog_one2one,ortholog_one2one
NCU03291,YDL003W,SPOM_SPCC338.17C,ortholog_one2one,ortholog_one2one
NCU11246,YPR105C,SPOM_SPCC338.13,ortholog_one2one,ortholog_one2one
NCU03296,YNL315C,SPOM_SPAC3A12.12,ortholog_one2one,ortholog_one2one
NCU10810,YML046W,SPOM_SPBC4B4.09,ortholog_one2one,ortholog_one2one
NCU03304,YER094C,SPOM_SPCC63.12C,ortholog_one2one,ortholog_one2one
NCU03310,YGR231C,SPOM_SPCC1322.16,ortholog_one2one,ortholog_one2one
NCU03317,YOR002W,SPOM_SPBC342.01C,ortholog_one2one,ortholog_one2one
NCU03319,YGR284C,SPOM_SPCC970.06,ortholog_one2one,ortholog_one2one
NCU03321,YMR049C,SPOM_SPBC4F6.13C,ortholog_one2one,ortholog_one2one
NCU03325,YMR313C,SPOM_SPCC1450.16C,ortholog_one2one,ortholog_one2one
NCU09111,YNL241C,SPOM_SPAC3A12.18,ortholog_one2one,ortholog_one2one
NCU09112,YLR071C,SPOM_SPBC1A4.10C,ortholog_one2one,ortholog_one2one
NCU09118,YOL006C,SPOM_SPBC1703.14C,ortholog_one2one,ortholog_one2one
NCU09119,YBR039W,SPOM_SPBC1734.13,ortholog_one2one,ortholog_one2one
NCU09121,YLR396C,SPOM_SPBC1703.15C,ortholog_one2one,ortholog_one2one
NCU09128,YAL043C,SPOM_SPAC1071.01C,ortholog_one2one,ortholog_one2one
NCU09139,YER007W,SPOM_SPAC22H10.10,ortholog_one2one,ortholog_one2one
NCU08385,YKL193C,SPOM_SPAC4A8.12C,ortholog_one2one,ortholog_one2one
NCU16399,YER074W-A,SPOM_SPAC19A8.09,ortholog_one2one,ortholog_one2one
NCU08373,YNL329C,SPOM_SPAC17A5.01,ortholog_one2one,ortholog_one2one
NCU08370,YFR048W,SPOM_SPAC12G12.15,ortholog_one2one,ortholog_one2one
NCU08368,YHR062C,SPOM_SPAC3A12.04C,ortholog_one2one,ortholog_one2one
NCU08359,YLR245C,SPOM_SPAC1556.04C,ortholog_one2one,ortholog_one2one
NCU08353,YPR107C,SPOM_SPAC227.08C,ortholog_one2one,ortholog_one2one
NCU08346,YBR274W,SPOM_SPCC1259.13,ortholog_one2one,ortholog_one2one
NCU08345,YOR339C,SPOM_SPCC1259.15C,ortholog_one2one,ortholog_one2one
NCU08343,YOR301W,SPOM_SPAC23G3.05C,ortholog_one2one,ortholog_one2one
NCU08341,YDR270W,SPOM_SPBC29A3.01,ortholog_one2one,ortholog_one2one
NCU08339,YGL200C,SPOM_SPCC24B10.17,ortholog_one2one,ortholog_one2one
NCU09191,YPL009C,SPOM_SPCC132.01C,ortholog_one2one,ortholog_one2one
NCU09192,YPR113W,SPOM_SPAC1D4.08,ortholog_one2one,ortholog_one2one
NCU09202,YMR216C,SPOM_SPBC530.14C,ortholog_one2one,ortholog_one2one
NCU09216,YOR103C,SPOM_SPAC6F6.05,ortholog_one2one,ortholog_one2one
NCU09218,YPL157W,SPOM_SPAC2G11.15C,ortholog_one2one,ortholog_one2one
NCU09220,YGL124C,SPOM_SPAC1D4.03C,ortholog_one2one,ortholog_one2one
NCU07414,YNL064C,SPOM_SPBC1734.11,ortholog_one2one,ortholog_one2one
NCU07409,YDR165W,SPOM_SPCC18.13,ortholog_one2one,ortholog_one2one
NCU07408,YLR340W,SPOM_SPCC18.14C,ortholog_one2one,ortholog_one2one
NCU07407,YHR120W,SPOM_SPAC13F5.01C,ortholog_one2one,ortholog_one2one
NCU07404,YGL156W,SPOM_SPAC513.05,ortholog_one2one,ortholog_one2one
NCU07399,YPL236C,SPOM_SPAC3H1.13,ortholog_one2one,ortholog_one2one
NCU07395,YKL017C,SPOM_SPCC737.07C,ortholog_one2one,ortholog_one2one
NCU07393,YDL148C,SPOM_SPBC3F6.04C,ortholog_one2one,ortholog_one2one
NCU07386,YJR101W,SPOM_SPBC3H7.04,ortholog_one2one,ortholog_one2one
NCU07384,YGR096W,SPOM_SPBC1604.04,ortholog_one2one,ortholog_one2one
NCU07383,YDR176W,SPOM_SPBC28F2.10C,ortholog_one2one,ortholog_one2one
NCU07382,YBL026W,SPOM_SPCC1620.01C,ortholog_one2one,ortholog_one2one
NCU07381,YMR137C,SPOM_SPAC22A12.01C,ortholog_one2one,ortholog_one2one
NCU07367,YOR259C,SPOM_SPCC1682.16,ortholog_one2one,ortholog_one2one
NCU07365,YFR050C,SPOM_SPBC577.10,ortholog_one2one,ortholog_one2one
NCU07360,YGL018C,SPOM_SPAC144.08,ortholog_one2one,ortholog_one2one
NCU09880,YFL017W-A,SPOM_SPBC4B4.05,ortholog_one2one,ortholog_one2one
NCU00981,YER126C,SPOM_SPCP1E11.08,ortholog_one2one,ortholog_one2one
NCU00978,YDL028C,SPOM_SPBC106.01,ortholog_one2one,ortholog_one2one
NCU00966,YKL207W,SPOM_SPBC1711.03,ortholog_one2one,ortholog_one2one
NCU00964,YIL128W,SPOM_SPAC1071.02,ortholog_one2one,ortholog_one2one
NCU00963,YKR080W,SPOM_SPBC1711.04,ortholog_one2one,ortholog_one2one
NCU00962,YCR081W,SPOM_SPAC688.08,ortholog_one2one,ortholog_one2one
NCU00959,YLL041C,SPOM_SPAC140.01,ortholog_one2one,ortholog_one2one
NCU00958,YHR076W,SPOM_SPAC1556.03,ortholog_one2one,ortholog_one2one
NCU00956,YIL110W,SPOM_SPAC1071.05,ortholog_one2one,ortholog_one2one
NCU00954,YHR075C,SPOM_SPBP4H10.17C,ortholog_one2one,ortholog_one2one
NCU00953,YDR498C,SPOM_SPAC23A1.15C,ortholog_one2one,ortholog_one2one
NCU00951,YBR011C,SPOM_SPAC23C11.05,ortholog_one2one,ortholog_one2one
NCU00950,YNR015W,SPOM_SPBC1709.06,ortholog_one2one,ortholog_one2one
NCU00944,YEL046C,SPOM_SPAC23H3.09C,ortholog_one2one,ortholog_one2one
NCU16423,YOR368W,SPOM_SPAC1952.07,ortholog_one2one,ortholog_one2one
NCU00931,YNL073W,SPOM_SPCC18.08,ortholog_one2one,ortholog_one2one
NCU00930,YHR005C-A,SPOM_SPAC222.03C,ortholog_one2one,ortholog_one2one
NCU00927,YEL061C,SPOM_SPAC25G10.07C,ortholog_one2one,ortholog_one2one
NCU00924,YLR459W,SPOM_SPAC1952.01,ortholog_one2one,ortholog_one2one
NCU00920,YPL040C,SPOM_SPCC18B5.08C,ortholog_one2one,ortholog_one2one
NCU00913,YJL091C,SPOM_SPAC144.10C,ortholog_one2one,ortholog_one2one
NCU00901,YNL250W,SPOM_SPAC1556.01C,ortholog_one2one,ortholog_one2one
NCU00896,YKL212W,SPOM_SPBC19F5.03,ortholog_one2one,ortholog_one2one
NCU00894,YKR016W,SPOM_SPBC3E7.05C,ortholog_one2one,ortholog_one2one
NCU00893,YOR241W,SPOM_SPBC1709.17,ortholog_one2one,ortholog_one2one
NCU00880,YKL213C,SPOM_SPBC887.04C,ortholog_one2one,ortholog_one2one
NCU00843,YDR408C,SPOM_SPCC569.08C,ortholog_one2one,ortholog_one2one
NCU00823,YFR004W,SPOM_SPAC31G5.13,ortholog_one2one,ortholog_one2one
NCU00812,YGR195W,SPOM_SPAC3G9.10C,ortholog_one2one,ortholog_one2one
NCU00794,YCR072C,SPOM_SPCC18.05C,ortholog_one2one,ortholog_one2one
NCU00789,YLR241W,SPOM_SPAC2G11.09,ortholog_one2one,ortholog_one2one
NCU00777,YCR047C,SPOM_SPAC26A3.06,ortholog_one2one,ortholog_one2one
NCU00775,YNL037C,SPOM_SPAC11G7.03,ortholog_one2one,ortholog_one2one
NCU00770,YHL030W,SPOM_SPAC1782.01,ortholog_one2one,ortholog_one2one
NCU00736,YHR111W,SPOM_SPAC2G11.10C,ortholog_one2one,ortholog_one2one
NCU00727,YNR003C,SPOM_SPCC290.02,ortholog_one2one,ortholog_one2one
NCU00725,YJR125C,SPOM_SPCC794.11C,ortholog_one2one,ortholog_one2one
NCU00721,YOR348C,SPOM_SPAC869.10C,ortholog_one2one,ortholog_one2one
NCU00714,YOR027W,SPOM_SPCC645.14C,ortholog_one2one,ortholog_one2one
NCU00713,YGL037C,SPOM_SPBC365.20C,ortholog_one2one,ortholog_one2one
NCU00695,YLR001C,SPOM_SPAC22H12.05C,ortholog_one2one,ortholog_one2one
NCU00693,YOL142W,SPOM_SPAC22A12.12C,ortholog_one2one,ortholog_one2one
NCU00692,YHR064C,SPOM_SPAC57A7.12,ortholog_one2one,ortholog_one2one
NCU00690,YNL221C,SPOM_SPAC25B8.16,ortholog_one2one,ortholog_one2one
NCU00685,YPL204W,SPOM_SPBC3H7.15,ortholog_one2one,ortholog_one2one
NCU00675,YMR212C,SPOM_SPCC794.08,ortholog_one2one,ortholog_one2one
NCU00669,YEL002C,SPOM_SPCC338.15,ortholog_one2one,ortholog_one2one
NCU00667,YPL234C,SPOM_SPAC732.01,ortholog_one2one,ortholog_one2one
NCU00664,YJR050W,SPOM_SPBC32F12.05C,ortholog_one2one,ortholog_one2one
NCU00660,YMR293C,SPOM_SPBC646.03,ortholog_one2one,ortholog_one2one
NCU00657,YDL105W,SPOM_SPBC20F10.04C,ortholog_one2one,ortholog_one2one
NCU00656,YLR240W,SPOM_SPAC458.05,ortholog_one2one,ortholog_one2one
NCU00655,YBR026C,SPOM_SPAC26F1.04C,ortholog_one2one,ortholog_one2one
NCU00651,YPL096W,SPOM_SPBC1709.14,ortholog_one2one,ortholog_one2one
NCU00649,YOR209C,SPOM_SPAC1486.06,ortholog_one2one,ortholog_one2one
NCU00636,YKL016C,SPOM_SPBC29A10.13,ortholog_one2one,ortholog_one2one
NCU00631,YOR191W,SPOM_SPAC13G6.01C,ortholog_one2one,ortholog_one2one
NCU00629,YMR205C,SPOM_SPBC16H5.02,ortholog_one2one,ortholog_one2one
NCU11187,YDR292C,SPOM_SPBC3B9.03,ortholog_one2one,ortholog_one2one
NCU00624,YNL263C,SPOM_SPBC25H2.06C,ortholog_one2one,ortholog_one2one
NCU00621,YHR186C,SPOM_SPAC57A7.11,ortholog_one2one,ortholog_one2one
NCU00617,YOR281C,SPOM_SPBC2A9.09,ortholog_one2one,ortholog_one2one
NCU00614,YCL045C,SPOM_SPAC25H1.07,ortholog_one2one,ortholog_one2one
NCU00609,YJR075W,SPOM_SPAC1006.05C,ortholog_one2one,ortholog_one2one
NCU00602,YKR069W,SPOM_SPCC1739.06C,ortholog_one2one,ortholog_one2one
NCU00600,YIL118W,SPOM_SPAC23C4.08,ortholog_one2one,ortholog_one2one
NCU00592,YNL245C,SPOM_SPBC146.05C,ortholog_one2one,ortholog_one2one
NCU00589,YBR287W,SPOM_SPAC5D6.04,ortholog_one2one,ortholog_one2one
NCU00587,YJL128C,SPOM_SPBC409.07C,ortholog_one2one,ortholog_one2one
NCU00570,YDR045C,SPOM_SPAC22A12.05,ortholog_one2one,ortholog_one2one
NCU00569,YGL127C,SPOM_SPCP31B10.03C,ortholog_one2one,ortholog_one2one
NCU00567,YER069W,SPOM_SPAC4G9.09C,ortholog_one2one,ortholog_one2one
NCU00565,YOR196C,SPOM_SPBC8D2.15,ortholog_one2one,ortholog_one2one
NCU00564,YPR166C,SPOM_SPAC23H3.07C,ortholog_one2one,ortholog_one2one
NCU00560,YNL182C,SPOM_SPAC13G7.08C,ortholog_one2one,ortholog_one2one
NCU00554,YDR158W,SPOM_SPCC1827.06C,ortholog_one2one,ortholog_one2one
NCU00548,YBR111C,SPOM_SPBP35G2.12,ortholog_one2one,ortholog_one2one
NCU00523,YPL015C,SPOM_SPCC132.02,ortholog_one2one,ortholog_one2one
NCU00522,YHR112C,SPOM_SPAC23A1.14C,ortholog_one2one,ortholog_one2one
NCU00520,YER049W,SPOM_SPBC6B1.08C,ortholog_one2one,ortholog_one2one
NCU00519,YJL121C,SPOM_SPAC31G5.05C,ortholog_one2one,ortholog_one2one
NCU00517,YER173W,SPOM_SPAC14C4.13,ortholog_one2one,ortholog_one2one
NCU00512,YLR127C,SPOM_SPBP23A10.04,ortholog_one2one,ortholog_one2one
NCU00502,YPL078C,SPOM_SPBC1604.07,ortholog_one2one,ortholog_one2one
NCU00501,YPR144C,SPOM_SPBC1604.06C,ortholog_one2one,ortholog_one2one
NCU03051,YLR129W,SPOM_SPBC3D6.12,ortholog_one2one,ortholog_one2one
NCU03050,YNR035C,SPOM_SPAC6F6.10C,ortholog_one2one,ortholog_one2one
NCU03047,YGR005C,SPOM_SPBC1198.13C,ortholog_one2one,ortholog_one2one
NCU03045,YLR084C,SPOM_SPAC6F6.06C,ortholog_one2one,ortholog_one2one
NCU03042,YMR288W,SPOM_SPAC27F1.09C,ortholog_one2one,ortholog_one2one
NCU03038,YDR064W,SPOM_SPAC6F6.07C,ortholog_one2one,ortholog_one2one
NCU03033,YGL237C,SPOM_SPBC725.11C,ortholog_one2one,ortholog_one2one
NCU03031,YOR297C,SPOM_SPBP23A10.16,ortholog_one2one,ortholog_one2one
NCU03030,YPL097W,SPOM_SPCC576.06C,ortholog_one2one,ortholog_one2one
NCU03029,YEL062W,SPOM_SPAC23H3.03C,ortholog_one2one,ortholog_one2one
NCU03028,YMR276W,SPOM_SPAC26A3.16,ortholog_one2one,ortholog_one2one
NCU03024,YJL029C,SPOM_SPAC3A12.15,ortholog_one2one,ortholog_one2one
NCU03018,YJL069C,SPOM_SPBC29A3.06,ortholog_one2one,ortholog_one2one
NCU03010,YBR115C,SPOM_SPAP7G5.04C,ortholog_one2one,ortholog_one2one
NCU03009,YGR285C,SPOM_SPBC1778.01C,ortholog_one2one,ortholog_one2one
NCU03006,YML008C,SPOM_SPBC16E9.05,ortholog_one2one,ortholog_one2one
NCU03004,YBR221C,SPOM_SPBC30D10.13C,ortholog_one2one,ortholog_one2one
NCU02996,YDR452W,SPOM_SPBC713.07C,ortholog_one2one,ortholog_one2one
NCU02982,YHR200W,SPOM_SPAC637.10C,ortholog_one2one,ortholog_one2one
NCU11085,YDR246W,SPOM_SPBC3B9.12,ortholog_one2one,ortholog_one2one
NCU02980,YEL004W,SPOM_SPBC1734.09,ortholog_one2one,ortholog_one2one
NCU02978,YBL007C,SPOM_SPAC16E8.01,ortholog_one2one,ortholog_one2one
NCU02974,YML071C,SPOM_SPBC11B10.03,ortholog_one2one,ortholog_one2one
NCU02973,YDL119C,SPOM_SPAC823.10C,ortholog_one2one,ortholog_one2one
NCU02967,YGR232W,SPOM_SPAC6C3.08,ortholog_one2one,ortholog_one2one
NCU02966,YPL151C,SPOM_SPBP22H7.07,ortholog_one2one,ortholog_one2one
NCU02963,YML094W,SPOM_SPBC215.02,ortholog_one2one,ortholog_one2one
NCU16466,YPL043W,SPOM_SPBC1289.12,ortholog_one2one,ortholog_one2one
NCU02955,YLR069C,SPOM_SPBC1306.01C,ortholog_one2one,ortholog_one2one
NCU02954,YIL094C,SPOM_SPAC31G5.04,ortholog_one2one,ortholog_one2one
NCU02951,YMR158W,SPOM_SPCC736.10C,ortholog_one2one,ortholog_one2one
NCU02943,YPL063W,SPOM_SPBC17A3.01C,ortholog_one2one,ortholog_one2one
NCU02940,YIL039W,SPOM_SPAC23A1.02C,ortholog_one2one,ortholog_one2one
NCU02936,YLR142W,SPOM_SPCC70.03C,ortholog_one2one,ortholog_one2one
NCU02935,YML036W,SPOM_SPCC24B10.12,ortholog_one2one,ortholog_one2one
NCU02922,YIL124W,SPOM_SPAC23D3.11,ortholog_one2one,ortholog_one2one
NCU02840,YKL145W,SPOM_SPBC16C6.07C,ortholog_one2one,ortholog_one2one
NCU02839,YDL143W,SPOM_SPBC106.06,ortholog_one2one,ortholog_one2one
NCU02829,YFL045C,SPOM_SPAC1556.07,ortholog_one2one,ortholog_one2one
NCU02828,YBL097W,SPOM_SPCC306.03C,ortholog_one2one,ortholog_one2one
NCU02812,YKL024C,SPOM_SPCC1795.05C,ortholog_one2one,ortholog_one2one
NCU02810,YER025W,SPOM_SPBC17G9.09,ortholog_one2one,ortholog_one2one
NCU02803,YDR243C,SPOM_SPCC63.11,ortholog_one2one,ortholog_one2one
NCU02797,YKL035W,SPOM_SPCC1322.04,ortholog_one2one,ortholog_one2one
NCU02781,YBR234C,SPOM_SPBC14C8.06,ortholog_one2one,ortholog_one2one
NCU02780,YIR009W,SPOM_SPBC8D2.09C,ortholog_one2one,ortholog_one2one
NCU02778,YJR131W,SPOM_SPAC2E1P5.01C,ortholog_one2one,ortholog_one2one
NCU02776,YJL194W,SPOM_SPBC14C8.07C,ortholog_one2one,ortholog_one2one
NCU02771,YDR047W,SPOM_SPCC4B3.05C,ortholog_one2one,ortholog_one2one
NCU11053,YIL007C,SPOM_SPAC2H10.02C,ortholog_one2one,ortholog_one2one
NCU09265,YAL058W,SPOM_SPAC3C7.11C,ortholog_one2one,ortholog_one2one
NCU09261,YDR489W,SPOM_SPBP4H10.21C,ortholog_one2one,ortholog_one2one
NCU09258,YMR001C,SPOM_SPAC23C11.16,ortholog_one2one,ortholog_one2one
NCU09255,YDR511W,SPOM_SPBP23A10.03C,ortholog_one2one,ortholog_one2one
NCU09254,YKL078W,SPOM_SPAC2G11.11C,ortholog_one2one,ortholog_one2one
NCU09249,YEL003W,SPOM_SPAC227.10,ortholog_one2one,ortholog_one2one
NCU09247,YKL125W,SPOM_SPAC18G6.11C,ortholog_one2one,ortholog_one2one
NCU09239,YBR088C,SPOM_SPBC16D10.09,ortholog_one2one,ortholog_one2one
NCU10893,YBR252W,SPOM_SPAC644.05C,ortholog_one2one,ortholog_one2one
NCU09233,YDL045C,SPOM_SPCC1235.04C,ortholog_one2one,ortholog_one2one
NCU08595,YKR081C,SPOM_SPAC926.08C,ortholog_one2one,ortholog_one2one
NCU08598,YMR190C,SPOM_SPAC2G11.12,ortholog_one2one,ortholog_one2one
NCU08605,YOR157C,SPOM_SPAC23D3.07,ortholog_one2one,ortholog_one2one
NCU08607,YAL042W,SPOM_SPAC24B11.08C,ortholog_one2one,ortholog_one2one
NCU08616,YPR010C,SPOM_SPBP23A10.07,ortholog_one2one,ortholog_one2one
NCU10029,YER042W,SPOM_SPAC29E6.05C,ortholog_one2one,ortholog_one2one
NCU08878,YML064C,SPOM_SPAC1565.06C,ortholog_one2one,ortholog_one2one
NCU08877,YAL044C,SPOM_SPBP19A11.01,ortholog_one2one,ortholog_one2one
NCU10292,YDL205C,SPOM_SPAC24B11.13,ortholog_one2one,ortholog_one2one
NCU08874,YDR472W,SPOM_SPBC1718.05,ortholog_one2one,ortholog_one2one
NCU08861,YNL005C,SPOM_SPAP19A11.05C,ortholog_one2one,ortholog_one2one
NCU07807,YKL060C,SPOM_SPBC19C2.07,ortholog_one2one,ortholog_one2one
NCU07793,YDR470C,SPOM_SPAC1B2.02C,ortholog_one2one,ortholog_one2one
NCU07779,YAL021C,SPOM_SPCC31H12.08C,ortholog_one2one,ortholog_one2one
NCU07775,YML015C,SPOM_SPAC1002.04C,ortholog_one2one,ortholog_one2one
NCU07774,YGR267C,SPOM_SPAC17A5.13,ortholog_one2one,ortholog_one2one
NCU07773,YJR057W,SPOM_SPCC70.07C,ortholog_one2one,ortholog_one2one
NCU07742,YPL188W,SPOM_SPAC323.01C,ortholog_one2one,ortholog_one2one
NCU09825,YLL002W,SPOM_SPBC342.06C,ortholog_one2one,ortholog_one2one
NCU09827,YDR257C,SPOM_SPAC688.14,ortholog_one2one,ortholog_one2one
NCU08920,YER036C,SPOM_SPBC16H5.08C,ortholog_one2one,ortholog_one2one
NCU08919,YGL150C,SPOM_SPAC29B12.01,ortholog_one2one,ortholog_one2one
NCU08909,YMR307W,SPOM_SPAC19B12.02C,ortholog_one2one,ortholog_one2one
NCU08904,YOR056C,SPOM_SPAC1486.09,ortholog_one2one,ortholog_one2one
NCU08898,YDR234W,SPOM_SPAC343.16,ortholog_one2one,ortholog_one2one
NCU08897,YLR378C,SPOM_SPBC354.02C,ortholog_one2one,ortholog_one2one
NCU10185,YOR274W,SPOM_SPAC343.15,ortholog_one2one,ortholog_one2one
NCU08894,YGL245W,SPOM_SPAC17A5.15C,ortholog_one2one,ortholog_one2one
NCU08888,YLR060W,SPOM_SPAC23A1.12C,ortholog_one2one,ortholog_one2one
NCU09696,YPR088C,SPOM_SPCC188.06C,ortholog_one2one,ortholog_one2one
NCU09688,YPL259C,SPOM_SPBP16F5.07,ortholog_one2one,ortholog_one2one
NCU04662,YPL149W,SPOM_SPBC4B4.10C,ortholog_one2one,ortholog_one2one
NCU04652,YPL195W,SPOM_SPAC144.06,ortholog_one2one,ortholog_one2one
NCU04651,YJR088C,SPOM_SPBC15C4.01C,ortholog_one2one,ortholog_one2one
NCU04649,YOL008W,SPOM_SPCC16A11.07,ortholog_one2one,ortholog_one2one
NCU04648,YHR074W,SPOM_SPCC553.02,ortholog_one2one,ortholog_one2one
NCU04647,YOR239W,SPOM_SPBC21C3.07C,ortholog_one2one,ortholog_one2one
NCU04646,YKL045W,SPOM_SPBC17D11.06,ortholog_one2one,ortholog_one2one
NCU04644,YGR147C,SPOM_SPBC106.07C,ortholog_one2one,ortholog_one2one
NCU04637,YDR388W,SPOM_SPBC21D10.12,ortholog_one2one,ortholog_one2one
NCU04636,YCL017C,SPOM_SPBC21D10.11C,ortholog_one2one,ortholog_one2one
NCU04633,YOL013C,SPOM_SPBC17D11.02C,ortholog_one2one,ortholog_one2one
NCU04612,YDL159W,SPOM_SPAC1D4.13,ortholog_one2one,ortholog_one2one
NCU04610,YHR073W,SPOM_SPAC23H4.01C,ortholog_one2one,ortholog_one2one
NCU04606,YBR055C,SPOM_SPBC6B1.07,ortholog_one2one,ortholog_one2one
NCU10618,YLR170C,SPOM_SPAP27G11.06C,ortholog_one2one,ortholog_one2one
NCU04595,YGR262C,SPOM_SPAP27G11.07C,ortholog_one2one,ortholog_one2one
NCU10155,YPR175W,SPOM_SPBP8B7.14C,ortholog_one2one,ortholog_one2one
NCU04579,YJR016C,SPOM_SPAC17G8.06C,ortholog_one2one,ortholog_one2one
NCU04571,YCL031C,SPOM_SPBC776.17,ortholog_one2one,ortholog_one2one
NCU04569,YKL215C,SPOM_SPAC11D3.15,ortholog_one2one,ortholog_one2one
NCU04566,YDR477W,SPOM_SPCC74.03C,ortholog_one2one,ortholog_one2one
NCU03597,YBL035C,SPOM_SPCC553.09C,ortholog_one2one,ortholog_one2one
NCU03606,YAR007C,SPOM_SPBC660.13C,ortholog_one2one,ortholog_one2one
NCU03608,YLR355C,SPOM_SPBC56F2.12,ortholog_one2one,ortholog_one2one
NCU03623,YMR022W,SPOM_SPBP16F5.04,ortholog_one2one,ortholog_one2one
NCU03625,YLR147C,SPOM_SPBC19C2.14,ortholog_one2one,ortholog_one2one
NCU03628,YLR222C,SPOM_SPCC16A11.02,ortholog_one2one,ortholog_one2one
NCU03633,YMR208W,SPOM_SPAC13G6.11C,ortholog_one2one,ortholog_one2one
NCU03637,YJR117W,SPOM_SPAC3H1.05,ortholog_one2one,ortholog_one2one
NCU03650,YBR114W,SPOM_SPCC330.01C,ortholog_one2one,ortholog_one2one
NCU03657,YGL027C,SPOM_SPAC6G10.09,ortholog_one2one,ortholog_one2one
NCU03658,YJL204C,SPOM_SPCC18.04,ortholog_one2one,ortholog_one2one
NCU03659,YDL108W,SPOM_SPBC19F8.07,ortholog_one2one,ortholog_one2one
NCU03661,YDL234C,SPOM_SPAC630.05,ortholog_one2one,ortholog_one2one
NCU03669,YCL054W,SPOM_SPAC1687.11,ortholog_one2one,ortholog_one2one
NCU03678,YMR171C,SPOM_SPCC285.10C,ortholog_one2one,ortholog_one2one
NCU03690,YBR017C,SPOM_SPAC2F3.06C,ortholog_one2one,ortholog_one2one
NCU03692,YNL092W,SPOM_SPBC1778.07,ortholog_one2one,ortholog_one2one
NCU03702,YDL014W,SPOM_SPBC2D10.10C,ortholog_one2one,ortholog_one2one
NCU03713,YEL042W,SPOM_SPAC824.08,ortholog_one2one,ortholog_one2one
NCU03718,YGR036C,SPOM_SPBC530.12C,ortholog_one2one,ortholog_one2one
NCU03730,YMR283C,SPOM_SPAC3F10.06C,ortholog_one2one,ortholog_one2one
NCU03732,YNL007C,SPOM_SPCC830.07C,ortholog_one2one,ortholog_one2one
NCU03737,YOR187W,SPOM_SPBC9B6.04C,ortholog_one2one,ortholog_one2one
NCU03748,YNR050C,SPOM_SPBC3B8.03,ortholog_one2one,ortholog_one2one
NCU11261,YKR063C,SPOM_SPBC16C6.12C,ortholog_one2one,ortholog_one2one
NCU03755,YHR176W,SPOM_SPBP16F5.08C,ortholog_one2one,ortholog_one2one
NCU03759,YGR171C,SPOM_SPAC27E2.06C,ortholog_one2one,ortholog_one2one
NCU03763,YJR006W,SPOM_SPAC27E2.05,ortholog_one2one,ortholog_one2one
NCU03764,YOR272W,SPOM_SPAC890.04C,ortholog_one2one,ortholog_one2one
NCU03766,YER146W,SPOM_SPBC20F10.09,ortholog_one2one,ortholog_one2one
NCU03769,YNL246W,SPOM_SPBC36B7.08C,ortholog_one2one,ortholog_one2one
NCU03771,YMR013C,SPOM_SPCC63.10C,ortholog_one2one,ortholog_one2one
NCU03777,YDR036C,SPOM_SPBC2D10.09,ortholog_one2one,ortholog_one2one
NCU03778,YLR275W,SPOM_SPAC2C4.03C,ortholog_one2one,ortholog_one2one
NCU03782,YOL005C,SPOM_SPAC3A12.07,ortholog_one2one,ortholog_one2one
NCU03783,YKL146W,SPOM_SPAC3H1.09C,ortholog_one2one,ortholog_one2one
NCU03784,YBR235W,SPOM_SPBC18H10.16,ortholog_one2one,ortholog_one2one
